Smiles,gatscore
O=C(NC1CCCCCC1)c1cccc(N2CCCC2=O)c1,-7.284224987030029
COCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(F)cc3F)cn2)CC1,-7.683677673339844
O=C(CCCc1c[nH]c2ccccc12)N1CCC(c2noc(COc3ccc(F)cc3)n2)CC1,-9.00220012664795
COc1ccc(-c2n[nH]cc2-c2ccc(Cl)cc2)c(O)c1,-7.795276165008545
CC(C)(C)CC(C)(C)NC(=O)CC(c1ccccc1)c1ccccc1,-6.8330793380737305
CN(CCCNC(=O)C1CCN(c2ccc(-c3cccc(F)c3)nn2)CC1)c1ccccc1,-9.132794380187988
Cc1oc(C2CCN(C(=O)Nc3ccc(F)cc3F)CC2)nc1C(=O)N1CCCC1,-8.02256965637207
O=C(Cc1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C[C@H]2CO,-7.747967720031738
Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(-c3ccc(Cl)cc3)nc2c1,-7.218479156494141
CC[C@@H](C(=O)NCCCN1CCCC1=O)N1C(=O)CCn2nc(C)cc21,-7.760039806365967
COc1cccc(-c2noc(CCC(=O)NC3CCCCC3)n2)c1,-8.058091163635254
O=C(NCc1cnn(-c2ccc(C(=O)N3CCC([NH+]4CCCCC4)CC3)cc2)c1)C1CC1,-7.7781548500061035
Cc1ccc2[nH+]c(N3CCC(C(=O)N4CCN(c5cc(Cl)ccc5C)CC4)CC3)[nH]c2c1,-7.755056381225586
COCC(=O)N[C@@H]1C[N@H+](Cc2ccccc2F)C[C@H]1CO,-7.277740478515625
Cc1ccccc1[S@](=O)Cc1ccc(C(=O)NC2CCCC2)o1,-7.186800003051758
Cc1cc(C)cc(-c2ccc(-n3cncc3C(=O)NC(=O)c3ccc(CC4CC[NH2+]CC4)cc3)cc2)c1,-8.920413970947266
CC[C@@]1(C(N)=O)CCCN(C(=O)c2noc(C)c2COc2ccc(C)cc2)C1,-8.862421035766602
CCC(=O)N1c2ccccc2C[C@H]1C(=O)NC1CCCCCCC1,-6.945559978485107
CN(CCCNC(=O)[C@@H]1CCCN(c2ncc(-c3ccccc3)cn2)C1)c1ccccc1,-8.141632080078125
COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)NCC[NH+]2CCCCC2)cn1,-7.993354797363281
Cc1nc([C@H]2CC[N@H+](Cc3ccc[nH]3)C[C@H]2NC(=O)C2CCOCC2)n[nH]1,-8.0477876663208
CCC[C@H]1CC[C@@H](c2ccc(C(=O)Nc3nc4ccc(C)cc4s3)cc2)CC1,-8.160412788391113
O=C(CCNC(=O)c1cnccn1)N[C@@H]1CCCc2c1[nH]c1ccc(F)cc21,-7.822535514831543
COc1ccccc1NC(=O)CCN1C(=O)[C@H]2CC=C(Cl)C[C@H]2C1=O,-7.771635055541992
CCCCC(=O)Nc1ccc(C2(C(=O)NCC3CCCCC3)CC2)cc1,-6.949783802032471
O=C(C[C@H]1CCc2nnc(C3CCCC3)n2CC1)NCC[NH+]1CCCCCC1,-8.266575813293457
CCNC(=O)N1c2ccc(OC)cc2C(C)=CC1(C)C,-7.345502853393555
COCCO[C@@H]1C[N@@H+](C2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)C12CCCCC2,-7.544341087341309
O=C(CCC1CCN(C(=O)c2ccccc2Cl)CC1)NCc1cccnc1,-7.195705890655518
CC(=O)N1CCc2cc(-c3ccc(C(=O)NCCC[NH+]4CCCC4)cc3)ccc21,-8.193207740783691
Cc1nc(C(=O)NCCCN(C)c2ccccc2)c(C)o1,-6.934182167053223
Cc1oc(-c2ccc(C(=O)Nc3ccc(F)cc3)cc2)nc1COc1ccccc1,-8.593996047973633
O=C(Nc1nc(CC(=O)N2CCN(c3ccccc3)CC2)cs1)NC1CCCCC1,-8.253691673278809
O=C(Cn1cccn1)NC[C@@H]1CN(Cc2ccccc2)C(=O)CO1,-7.571279525756836
Cc1cc2c(cc1S(=O)(=O)[C@@H](C)CC(=O)N[C@@H]1CCCc3ccccc31)OCC(=O)N2,-7.675078868865967
O=C(CN1C(=O)[C@@H](C(=O)N2CCCCC2)Sc2ccccc21)NCCC1=CCCCC1,-7.841678142547607
COc1ccc(NC(=O)CN2C(=O)[C@H]3CC=C(Cl)C[C@@H]3C2=O)cc1,-7.502926826477051
CC(C)c1nc2cc(CCC(=O)NC3CCCC3)ccc2[nH]1,-7.721950054168701
COc1ccccc1CCC(=O)NCC1(C)CCOCC1,-6.486597061157227
