Smiles,gatscore
O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,-3.417886257171631
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,-3.276129961013794
O=C1c2ccccc2-c2ccc3ccccc3c21,-3.5359578132629395
c1ccc(N2CCNCC2)cc1,-3.8274145126342773
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-3.7568860054016113
Clc1cncc(Cl)c1,-3.3508901596069336
C1=CC2OC2c2ncccc21,-3.6668570041656494
N/C(=N\O)c1ccc([N+](=O)[O-])o1,-3.130463123321533
c1ccc2c(CC3CO3)cccc2c1,-3.552952289581299
NC(CCC(=O)O)C(=O)O,-2.8127334117889404
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-5.618697643280029
O=C(CCl)NCO,-2.71081280708313
Cc1ccc(/C=C/c2ccc(N)cc2)cc1,-3.892359733581543
Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,-3.566345453262329
CCCCCCCCCCCCCl,-2.5730342864990234
COC(=O)Nc1nc2cc(OS(=O)(=O)c3ccc(F)cc3)ccc2[nH]1,-3.612699031829834
O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1,-3.4361917972564697
N#[N+][N-]CC(N)C(=O)O,-2.817051887512207
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,-2.7081475257873535
Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-],-4.068536281585693
[O-][NH+](O)c1cccc([NH+]([O-])O)c1,-3.745175838470459
Cn1c([NH+]([O-])O)cnc1COC(N)=O,-3.801260471343994
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-5.367480754852295
O=C/C=C/C=C/c1ccc([N+](=O)[O-])cc1,-3.420170307159424
Oc1cccc(Cl)c1,-3.9177966117858887
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,-2.9678375720977783
Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1,-3.581709384918213
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,-2.5423450469970703
O=C(Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1)C(F)(F)F,-4.04659366607666
C/C=C/c1ccc2c(c1)OCO2,-3.2920236587524414
CC(Cl)(Cl)[NH+]([O-])O,-2.608672618865967
COC(=O)/C(Cl)=C(\OP(=O)(OC)OC)c1cc(Cl)ccc1Cl,-3.3542425632476807
c1cc2ccc3nc4ccccc4c4ccc(c1)c2c34,-3.394146203994751
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,-3.5619397163391113
c1ccc(SCCSc2ccccc2)cc1,-3.28891658782959
C=C(Br)C(=O)O,-1.8105766773223877
COc1cc2c3c(cc4cc5c(cc4c3c1OC)OCO5)N(C)CC2,-3.0880465507507324
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,-3.4793155193328857
CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c43,-3.5313644409179688
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,-3.0602474212646484
C=COC(C)=O,-1.668229579925537
CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,-2.7839598655700684
FC(F)(F)C(F)(F)C(Cl)Cl,-3.343543291091919
Nc1ccc(Oc2ccc(N)cc2)cc1,-3.900282144546509
COc1ccc(O)cc1C(C)(C)C,-3.7281863689422607
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-2.9688169956207275
CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,-3.253056049346924
C1CCCCCC2OC2CCCC1,-2.3307926654815674
C1CS1,-1.7852822542190552
O=NN(CCO)CCO,-3.2062931060791016
[O-][NH+](O)c1ccc(-c2ccccc2)cc1,-3.994706630706787
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,-3.266296863555908
COc1c(OC)c2occc2c2oc(=O)ccc12,-3.4319839477539062
CC(C)Br,-1.7022008895874023
C1OC1C1CO1,-1.922537922859192
O=C1CCO1,-1.4413219690322876
Nc1ccccc1SCCSc1ccccc1N,-4.177087306976318
CCCN(N=O)C(=N)NN(O)O,-4.15382719039917
Nc1ccc(N)cc1,-4.053406715393066
C=CC,-1.5886945724487305
[O-][NH+](O)c1ccccc1CCO,-4.300028324127197
NNc1nncc2cnccc12,-4.135650634765625
C[C@H]1C(C)(C)c2cc3c(cc2C1(C)C)[C@H](C)OCC3,-3.1694135665893555
Cc1ccc([NH+]([O-])O)c(N)c1,-4.021197319030762
C[N+](C)(C)CC(=O)O,-2.5709245204925537
CCC1(C)CO1,-2.008948802947998
OCCN1CC1,-2.6245884895324707
OCc1ccccc1,-4.077276706695557
CC12OOC1(C)c1c(ccc3ccccc13)O2,-3.393778085708618
Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,-3.699577808380127
