Smiles,gcnscore
Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,-4.668576240539551
N#[N+][N-]CC(O)C(O)C(O)C(O)C(=O)O,-6.099201679229736
CCN(N=O)C(=N)N[N+](=O)[O-],-3.4778523445129395
CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C,-4.182817459106445
O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,-4.319754123687744
CSCCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-4.624725341796875
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,-4.315732955932617
BrCCBr,-2.5901942253112793
O=[N+]([O-])c1ccc2nscc2c1,-3.3199729919433594
C=CCCCC[C@H]1CO1,-2.1182210445404053
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,-5.8693342208862305
CCOP(=S)(OCC)OCCSCC,-2.879153251647949
CC1=CCc2c1cc(C)c1c2ccc2ccccc21,-4.138514518737793
Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.4658851623535156
c1cc2cc3c4c(ccc5cc6c(c1CCC6)c2c54)CCC3,-5.10482931137085
O=C(CBr)c1ccccc1,-3.952836036682129
[CH2-][N+](C)(Cl)C1C(O)C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-6.164793968200684
Cc1cccc(Br)c1,-3.4767889976501465
Cn1c(N)nc2ccc(C#N)cc21,-3.9242637157440186
Oc1cc(O)c2ccccc2c1,-5.44911003112793
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,-3.382370948791504
c1cnc2c(c1)C1OC1C1OC21,-3.6318814754486084
O=[N+]([O-])c1ccc(C=CC(O)=NN=Cc2ccc([N+](=O)[O-])o2)o1,-3.230733871459961
CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,-3.6995058059692383
[CH2-][N+](C)(C)CCCl,-2.723940372467041
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,-4.579230785369873
O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,-4.242141246795654
O=C(c1ccccc1)N(O)c1ccc2c(c1)Cc1ccccc1-2,-4.768550872802734
OCc1ccc(F)cc1,-4.670292854309082
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C,-3.108794927597046
Cc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,-4.4390034675598145
Nc1cccc(O)c1,-4.882091045379639
c1ccc2c(c1)ccc1c3ccccc3c([C@@H]3CO3)cc21,-4.770068645477295
CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-5.181516170501709
Cc1c2ccccc2cc2c3c(ccc12)C=CC(O)C3O,-5.5767621994018555
CCCCC=O,-2.1331417560577393
[O-][n+]1c2ccccc2c2ccc3cccc4ccc1c2c34,-4.3975653648376465
CC[C@@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-4.889159679412842
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,-4.288835048675537
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,-5.25639533996582
Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,-5.300018787384033
Cc1c2ccccc2cc2c3c(ccc12)[C@@H](O)[C@H](O)C=C3,-5.731152057647705
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-4.553320407867432
CC(=O)CC(=O)Nc1ccccc1,-3.7970833778381348
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,-3.0572972297668457
CCCCCCCCCCCCC1CO1,-2.2005443572998047
C=CC(=O)OCC,-2.4113051891326904
Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,-3.9248270988464355
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-5.810309886932373
CS(C)=O,-1.8567142486572266
O=C(O)CCc1ccccc1,-3.905461311340332
COc1ccc(N=Nc2ccc(N(C)C)cc2)cn1,-3.7643260955810547
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,-5.144003391265869
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,-3.305338144302368
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.142380714416504
C=C(C)C(=O)OCCCCC,-3.203646183013916
CCCC[C@H](CC)C(=O)O,-3.1432576179504395
C[N+](C)(C)CC1CO1,-2.5504376888275146
CC1CN(N=O)CC(C)N1N=O,-3.0059361457824707
CCCCN(N)CCCC,-2.916212797164917
O=[N+]([O-])c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,-4.0839080810546875
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,-5.904458522796631
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-4.094520568847656
O=C1C=CCO1,-2.302968740463257
