Smiles,docking score,SVMscore
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-6.782864438269801
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.313261483041167
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.525124961247123
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-7.078934152048912
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-5.451180730315297
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-7.026342601990377
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-7.013366745154568
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-7.009099646912514
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-6.2311757722167815
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.276690579603745
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-7.119698044361019
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-7.343335313984643
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.902864048721555
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.5152950584940434
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.5970011743770325
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.887898938071057
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.436766288142836
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.0609719952198695
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-6.861705295127049
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.860815056573875
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.856998904747388
NNc1nnc(NN)c2ccccc12,-6.953,-4.221900663288226
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.345127928522735
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.8408684116865395
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-6.496985232132709
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-4.406829243597138
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-6.826903546677608
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-4.974351710038547
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-6.815073197184834
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-6.800804131063465
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-4.010524886989895
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.929472177091304
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-6.76684522598454
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.8408684116865395
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.9006094245251965
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-6.729083563960129
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-6.28202734567467
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.707797630718228
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-6.687016335612373
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-6.672423710188988
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-5.41848292788675
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-4.901119776903913
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-5.735757136999524
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-5.039427633657284
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.646044825649283
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.892378468642195
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.661950464174856
[O-][n+]1cccc2cccc(O)c21,-6.713,-4.995320031982941
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.6049516990904
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-4.450839104382706
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-4.1270571743332445
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.414894928700094
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-6.571040394443872
Oc1ccc(O)c(O)c1,-6.668,-6.3956862363433045
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.496165078249107
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-6.54305153224422
CCN1CCNC(=O)C1=O,-6.63,-4.080087366402168
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-6.17349747588224
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-6.509079411115345
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.217751976602872
O=C1NC(=O)c2ccccc21,-6.593,-4.225018285746343
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-4.850418246178363
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.591053888348258
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.4698197861455515
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.5761943978424195
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.67212430401006
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-6.4286815514693085
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.591053888348258
CCNc1nc(Cl)nc(NCC)n1,-6.523,-3.219497661188894
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-6.419973624874362
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-5.106500028242134
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.311095261078762
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.629979935304753
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-6.424381143060057
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.361393378084138
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.571716774072332
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.237339997016109
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-6.345867205857672
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.343869901538623
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-6.341006011508344
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-5.979391319695453
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-5.979391319695453
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-6.337643701156438
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-6.328489760058463
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-6.327960017717233
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.901284446754061
O=C1NC(=O)C2CC=CCC12,-6.424,-3.901284446754061
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-6.32301845675874
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.731876383202033
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.204354586478092
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-4.79189235423727
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-6.3137496831475595
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.143404922986353
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-6.286010593733129
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-6.282357730340198
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.28202734567467
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.496340790234832
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-6.27356061560598
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.266607234791907
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.343869901538623
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.141062368829335
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.405176204680966
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-4.298745195005544
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.399302839166252
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.462288083651327
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.554482717824728
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.109197873565382
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.345127928522735
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-4.273207003253761
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.015082591677363
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.26557882860336
[O-][NH+](O)c1cccnc1O,-6.277,-3.789528947933788
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-6.175325750035863
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.8775610699696017
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.477684107241254
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.4120164438217335
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.161421408612627
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.154945667995849
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-6.319610312781521
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.81015178154439
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-5.795259647938961
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-5.213715498019882
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-5.270086118656665
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-6.1188276344376735
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.671861438437195
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.7954921699299744
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.101887302634456
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-4.123126443004164
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.8951079168687928
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.080093789657751
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.145539453258358
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.1730864987522756
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-4.070215984243231
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-6.059973125292576
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.132379279482044
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-4.772260932787711
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-4.093500450497157
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-4.1353804305678885
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-4.960503512621991
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.627240546273054
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.361393378084138
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.646044825649283
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-5.994019433014405
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.992086215553513
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.496340790234832
O=NN1CCCNC1=O,-6.085,-4.891684363480713
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.780236637441716
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-5.982638046111184
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.1761344564046645
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-4.287939622102962
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-5.971719403371786
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.966769767767019
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.193639168592953
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.7534295175031263
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-4.966975281570482
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-5.195175151739292
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.409466340810587
O=NN1CCC(=O)NC1=O,-6.04,-4.536174285167559
O=C1C=CC(=O)N1,-6.035,-3.99152271583037
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-6.13346445413616
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.568905980802435
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.556614693961019
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.5336835017279284
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.918869287894179
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.306519014013238
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-4.437783291949864
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-4.127398393446783
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-5.890999388760038
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.584567908538188
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.648619812086371
CCc1cccc(CC)c1NC(=O)CO,-5.976,-4.012454804799886
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.873998819278267
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.779847216012813
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.185026629956527
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-4.070215984243231
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-5.817230649620438
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.507789655107742
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.158298064710728
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.399241019352022
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.7189524635820375
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.624879231425025
O=C1NCNC(=O)N1,-5.943,-3.978417226275572
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.842291008083752
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-4.247865447161726
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.361127789223374
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.835513676479865
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-5.122098781060642
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.918869287894179
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.359242156791679
NCCc1cc(O)c(O)cc1O,-5.922,-5.592207586906149
Cc1ccc(O)c(O)c1,-5.922,-4.787164040451477
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.793659061981943
