Smiles,gatscore
COc1ccc(Cl)cc1NC(=S)N/C(=N/c1nc(C)cc(C)n1)NCCSCc1[nH]cnc1C,-8.364599227905273
NC(=O)c1ccc(NC(=O)COC(=O)c2ccccc2SCC(=O)NC2CCCCCCC2)cc1,-8.90881061553955
COc1ccc(/C(C)=N\NC(=O)CCCSc2nnc(-c3ccccc3O)n2N)c(OC)c1,-8.181022644042969
CCC(C)C(=O)Nc1c(C(=O)OC)n(CC2CCCO2)c2ncc(NC(C)CCO)cc12,-7.4971184730529785
CC([NH3+])C(c1cc(Br)cs1)N1CCC(CC(N)=O)CC1,-6.652565002441406
C[NH+](Cc1ccccc1NC(=O)/C=C/c1ccccc1[N+](=O)[O-])C1CCCCC1,-8.226920127868652
CC/C(C)=N/Nc1nc2cc(C)c(NC(=O)COc3cc(C)c(Cl)c(C)c3)c(C)c2s1,-6.922273635864258
CCOc1cc(C(=O)Nc2sc3c(c2C(N)=O)CC[NH+](CC)C3)cc(OCC)c1OCC,-7.415393829345703
Cc1cnc(C([NH2+]N)C2CC(C)(C)OC2(C)C)nc1,-6.7537431716918945
CCOC(=O)C(NC(=O)c1ccc(F)cc1)(Nc1sc2c(c1C(N)=O)CCCC2)C(F)(F)F,-8.286087989807129
CC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)NC(CSC1CCCCO1)C(=O)NN,-8.059746742248535
OC(CN(Cc1nc2ccccc2[nH]1)Cc1[nH]c2ccccc2[nH+]1)C[NH+](Cc1nc2ccccc2[nH]1)Cc1nc2ccccc2[nH]1,-9.30896282196045
CCOCCOc1ccc2c(c1)C1C=CCC1C(c1ccc(Cl)c([N+](=O)[O-])c1)N2,-8.180560111999512
O=C(/C=C\c1ccco1)N/C(=C/c1ccc(Br)cc1)C(=O)NCCc1nc2ccccc2[nH]1,-9.312475204467773
CN(C)CC(C[NH+](C)C)OC(=O)CC[NH+](CCC[NH+](C)C)CCC[NH+](C)C,-6.370110511779785
CCOP(=O)(NC(NC(NC(=O)c1ccccc1)C(Cl)Cl)C(Cl)(Cl)Cl)OCC,-7.121979713439941
CCc1ccc(-[n+]2c(SCC(=O)NCCc3ccc(OC)c(OC)c3)nc3n[nH]c(C)c3c2N)cc1,-8.235099792480469
Cc1ccc2[nH]cc(CC[NH2+]CC(O)CN3C=C(/C=C/C(=O)c4ccccc4)C4=CC=CCC43)c2c1,-9.691777229309082
CC(C)CC(C[NH+](C)C)NC(=O)c1ccc(N)cc1N,-7.167603015899658
O=C(Nc1ccc(CC[NH2+]CC(O)c2cccnc2)cc1)c1ccccc1CCc1ccccc1,-9.858880996704102
CC[NH+](CC)CCOC(=O)c1ccc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,-8.199090957641602
CC(C)(C)c1cc(Br)c(O)c(/C=[NH+]/C2CCCCC2/[NH+]=C/c2cc(C(C)(C)C)cc(Br)c2O)c1,-6.643584251403809
COc1ccccc1NC(=O)COc1c(Br)cc(/C=N\NC(N)=S)cc1OC,-8.18627643585205
CCC[NH+]1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)c4ccccc4)cc3)c2C(N)=O)C1,-7.756438255310059
CCCc1ccc(OCC(=O)Nc2sc3c(c2C(=O)OC)CCC(C(C)(C)C)C3)cc1,-7.387208461761475
COc1ccc(Cl)cc1C(=O)NC(=S)Nc1ccc(-c2ccc(CO)o2)cc1,-8.030641555786133
O=C1CSC(c2ccc(F)cc2Cl)c2cn[nH]c2N1,-7.635693073272705
Cc1ccc(CNC(=O)Cn2c(CO)cnc2SCC(=O)Nc2cc(C)cc(C)c2)cc1,-8.354750633239746
Cc1ccccc1C1NN(c2ccc(F)cc2F)CC1C[NH+](C)CCc1c(C)n[nH]c1C,-8.077022552490234
Cc1ccc(/C=C2\SC(=S)N(CCC(=O)NCC[NH+]3CCN(C(=O)CCN4C(=O)/C(=C/c5ccc(C)cc5)SC4=S)CC3)C2=O)cc1,-9.80292797088623
CCN1C(=O)NC(c2ccccc2C(F)(F)F)C2=C1CN(C(CC(C)C)C(=O)NC1CC[NH+](C)CC1)C2=O,-8.146034240722656
