Smiles,gcnscore
ClC(Cl)(Cl)CC1CO1,-2.8344852924346924
CN[C@@H](C)Cc1ccccc1,-4.176631927490234
NC(CSC/C=C/Cl)C(=O)O,-4.118829727172852
COc1ccc2c(c1)C1CCCCC1C1OC21,-3.8544466495513916
CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,-6.930271148681641
O=c1c2ccccc2sn1CC1CO1,-3.6554088592529297
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,-4.838460922241211
Clc1ccccn1,-3.6549439430236816
CCCCC,-2.1657774448394775
ONc1ccc(Cl)cc1,-4.689399719238281
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-4.137042045593262
Clc1ccc(Cl)c(Cl)c1,-2.0201125144958496
COS(=O)(=O)OC,-2.966881275177002
O=C1C=CC(=O)c2c(O)ccc(O)c21,-3.2598817348480225
CC(Br)C(=O)NC(C)(C)C,-4.768777847290039
Cc1cccc(CN(C)N=O)c1,-4.016785144805908
O=C1CN(/N=C/c2ccc([NH+]([O-])O)o2)C(=O)N1,-3.889599323272705
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-3.6629812717437744
O=[N+]([O-])c1[nH]cnc1-c1ccccc1,-4.447598934173584
CCNS(=O)(=O)c1ccc(C)cc1,-2.340299367904663
CNC(=O)N(C)N=O,-3.366779088973999
O=C(/N=c1\sn(C(=O)c2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)cc1,-5.20517110824585
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,-4.23519229888916
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-4.713245868682861
Cc1ccc(/N=C/N=C/N(C)c2ccc(C)cc2C)c(C)c1,-3.6509108543395996
O=NN1CCC(Br)C(Br)C1,-3.865945339202881
Nc1ccc2ncsc2c1,-3.471264600753784
O=c1oc2c([N+](=O)[O-])cccc2c2ccccc12,-4.536905765533447
CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,-3.991490602493286
CC(Br)(CBr)COP(=O)(OCC(C)(Br)CBr)OCC(C)(Br)CBr,-7.291098594665527
NC(=S)Nc1ccccc1,-4.229652404785156
O=P(OC[C@H](Br)CBr)(OC[C@H](Br)CBr)OC[C@H](Br)CBr,-8.533562660217285
O=[N+]([O-])C(Cl)Cl,-2.5714476108551025
Cc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,-3.8783438205718994
COc1ccc2c3c(cccc13)OC([N+](=O)[O-])=C2,-4.521814823150635
O=C(O)/C=C/c1ccc(/C=C/C(=O)O)cc1,-1.5628808736801147
CCC(C)ON=O,-3.3818838596343994
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,-3.421161413192749
CC(C)(Oc1ccc([C@H]2CCCc3ccccc32)cc1)C(=O)O,-2.7228481769561768
Cc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(C(C)(C)C)c1,-4.679056167602539
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-2.9792439937591553
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,-5.09702730178833
Cc1ccc([NH+]([O-])O)cc1[NH+]([O-])O,-2.6448991298675537
O=C(O)c1cc2ccccc2cc1O,-3.7162978649139404
N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,-4.711872100830078
COc1c2ccoc2c(OC)c2oc(=O)ccc12,-3.1004879474639893
O=Nc1cc2c3ccccc3ccc2c2ccccc12,-4.372998237609863
Cc1cc(S(=O)(=O)O)ccc1N,-2.9391977787017822
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,-4.982101917266846
Cc1cccc([NH+]([O-])O)c1N,-2.1209237575531006
O=NN1CCC(=O)CC1,-2.443195104598999
CC1=C(/C=C\C(C)=C\C=C/C(C)=C\CO)C(C)(C)CCC1,-5.2296929359436035
ClCCC(Br)CBr,-4.341558933258057
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-5.082226753234863
O=c1oc2cc(-n3nc4ccc5ccccc5c4n3)ccc2cc1-c1ccccc1,-4.844531059265137
Cc1cccs1,-3.5510194301605225
Cc1ccc(CN(C)N=O)cc1,-3.6064820289611816
Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1,-3.332486152648926
Oc1ccc(O)cc1,-3.0662782192230225
Cc1ccc(C(C)C)cc1O,-2.7011587619781494
Cc1cc(C2(c3cc(C)c(O)cc3C)OS(=O)(=O)c3ccccc32)c(C)cc1O,-3.856163740158081
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-5.622684001922607
COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,-6.209552764892578
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,-5.321044921875
CCOP(=S)(OCC)OCCSCC,-4.074218273162842
CC(=O)N(O)c1ccc(Cl)c(Cl)c1,-2.928253412246704
C=CCSSCCC,-2.9622318744659424
Nc1ccc(Oc2ccc(N)c(N)c2)cc1,-4.230739593505859
C[N+](C)(C)[CH-]CCl,-4.548068046569824
Cc1cnc2ccc3c(nc(NC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,-5.746395111083984
CCOC(=O)C(C)Br,-2.9140775203704834
O=[N+]([O-])c1ccccc1/C=C/c1ccccn1,-4.458316326141357
ClCc1ccc(Cl)cc1,-2.9294989109039307
Nc1ccc2cccnc2c1,-3.6602284908294678
Cc1cccc2ccccc12,-3.2675390243530273
Nc1ccc(S(=O)(=O)O)c2ccccc12,-3.133469820022583
FC(F)=C(F)F,-1.8829810619354248
CCCCCCCCCCCC(=O)OCCS(=O)(=O)O,-3.290440797805786
CCCCC(CC)CN,-3.6156063079833984
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,-5.341884613037109
N#CC(=N)C(N)C#N,-2.4068143367767334
O=C1CC(=C(Cl)Cl)C(=O)N1,-3.828115224838257
CC(=O)Nc1cccc(N)c1C(=O)O,-3.7953951358795166
NC(=O)C(=Cc1ccc([NH+]([O-])O)o1)c1ccco1,-3.818598508834839
CCCCC=O,-2.4367926120758057
NC(=NO)c1ccc([N+](=O)[O-])o1,-4.535611152648926
CCC/C=C/C(=O)OC1C(C)(C)CC2C1(O)C=C(C=O)C13CC21C(=O)OC3O,-4.931224346160889
O=C(O)c1ccc(O)cc1O,-3.148437261581421
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,-2.991889715194702
Cc1cccc2c1ccc1cc(C(C)C)ccc12,-3.291287899017334
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,-4.35108757019043
CCN(C=O)N=O,-2.8525431156158447
C1CC2OC2CCC2OC12,-4.99028205871582
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-4.640542030334473
c1cc2ccc3cccc4ncc(c1)c2c34,-3.5524826049804688
NC(=O)N(CCCC(N)C(=O)O)N=O,-2.9753520488739014
c1ccc2c(c1)ccc1c3ccccc3c(C3CO3)cc21,-3.3667075634002686
C(CC[C@H]1CO1)C[C@H]1CO1,-4.452549934387207
N#[N+][N-]CC(O)C(O)C(O)C(O)CO,-4.91741943359375
C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,-5.54548978805542
O=[N+]([O-])c1cc2cccc3c4ccccc4c4cccc1c4c23,-4.967157363891602
[O-][NH+](O)c1ccc2[nH]cnc2c1,-2.6935086250305176
O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1,-4.276544094085693
O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,-4.91578483581543
O=C(O)c1ccco1,-3.2852418422698975
Cc1ccc(C)c(C)c1,-1.5864856243133545
O=C(O)C=Cc1ccccc1[N+](=O)[O-],-3.4017202854156494
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,-4.390542507171631
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,-6.895992279052734
CCC1(c2ccccc2)C(=O)NCNC1=O,-3.7636868953704834
CC1=C2C(=CC(C)(CO)C2O)C(=O)C(C)(O)C12CC2,-3.4840431213378906
CC1=CC(=O)c2[nH]c(C)c3c4ccccc4nc-3c2C1=O,-3.8526852130889893
CC(C)C=O,-3.116215229034424
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.49294376373291
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,-4.066352367401123
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-8.198978424072266
