Smiles,docking score,SVMscore
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,-7.498,-7.398159463274362
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,-7.462,-7.36203944603835
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.443,-3.651096604268571
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,-7.443,-3.491807822497145
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,-7.41,-6.175626787770597
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-7.365,-7.464855814088444
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,-7.226,-5.048097107162306
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,-7.213,-7.313405387827985
ONc1ncnc2c1ncn2Cc1ccccc1,-7.211,-4.615536051737623
Cc1ccc(NCC2(O)OCC(O)C(O)C2O)cc1,-7.179,-7.078874291680975
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@@H]1O,-7.172,-7.071877229900227
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-7.126,-5.59283035844596
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,-7.113,-7.013107409754701
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,-7.109,-7.009054631214516
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,-7.1,-6.332154227054852
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-7.076,-4.082264875913878
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-7.055,-6.954908215505551
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,-7.054,-3.651096604268571
O=NN(CC1(O)CCC(O)C(O)C1O)C(Cc1ccccc1)C(=O)O,-7.003,-6.902719305824055
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,-6.997,-5.484036391520101
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,-6.995,-4.077318662271821
OCC1OC(n2cnc3c(NCC(O)COc4cccc5ccccc45)ncnc32)C(O)C1O,-6.988,-6.887669496163198
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-6.98,-6.879889337631602
CCC[C@@H](C)C[C@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@H](C)C[C@H](O)CCCC[C@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(=O)O)C(=O)O,-6.971,-7.070982384073034
CC(C)(C)N(Cc1ccccc1)CC(O)c1ccc(O)c(CO)c1,-6.962,-5.903046036664901
Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1O,-6.961,-6.345298866757291
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N(C)C)[C@@H](O)[C@H](C)O1,-6.957,-6.857325816646397
NNc1nnc(NN)c2ccccc12,-6.953,-4.668665593862357
O=C1c2ccccc2C(=O)c2c1ccc(C1OC(CO)C(O)C(O)C1O)c2O,-6.944,-6.84371031273859
O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,-6.941,-6.8410916539272435
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-6.936,-6.169649523130584
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,-6.927,-3.929240557926424
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,-6.927,-6.827425243626026
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,-6.926,-6.82576666327723
OC[C@H]1CC[C@@H](n2cnc3c(O)ncnc32)O1,-6.915,-4.661749432462176
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,-6.901,-7.171255878921125
Oc1ccc(OP2(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=NP(Oc3ccc(O)cc3)(Oc3ccc(O)cc3)=N2)cc1,-6.894,-3.78421032600542
Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1,-6.881,-4.819609014005032
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-6.867,-6.767049858821286
O=NN(CC(=O)O)C[C@]1(O)OC[C@@H](O)[C@@H](O)[C@H]1O,-6.858,-6.8410916539272435
Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O,-6.851,-4.655807702388577
O=C1CN(CCCN2CC(=O)NC(=O)C2)CC(=O)N1,-6.829,-4.400558984832797
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,-6.812,-6.482087740869698
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,-6.808,-6.707958397106362
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-6.787,-5.53092115493202
OC1C=CC2=C(c3cccc4cccc2c34)C1O,-6.772,-4.1247937502339
COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,-6.768,-5.720678910721213
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-6.764,-4.082847961258414
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1OC(CO)C(O)C1O,-6.76,-6.659749072269932
Nc1c2ncn(C(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.753,-4.254858792568037
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.746,-6.645722504930292
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,-6.726,-5.262675859717737
Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1,-6.721,-4.977770528606298
[O-][n+]1cccc2cccc(O)c21,-6.713,-5.034372393624505
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,-6.705,-6.804676528606636
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,-6.681,-4.167347172871835
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-6.676,-3.9078223488771604
[O-][n+]1onc2c([NH+]([O-])O)ccc(N3CCN(CCO)CC3)c21,-6.674,-4.617813986373993
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,-6.671,-5.363966231323496
Oc1ccc(O)c(O)c1,-6.668,-5.298114643748355
NCC1CCC(C(=O)c2ccc(CCC(=O)O)cc2)CC1,-6.651,-4.299152319323166
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,-6.643,-4.875827999433483
CCN1CCNC(=O)C1=O,-6.63,-4.314909580656185
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-6.627,-5.9079952039674275
CC(C)NCC(O)COc1cccc2c1OCC(O)C2,-6.609,-5.149245603169497
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-6.601,-5.899193771915387
O=C1NC(=O)c2ccccc21,-6.593,-3.73188640751086
CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)OC1OC=CC41O,-6.591,-5.437203279294452
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21,-6.577,-6.628877030069345
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,-6.57,-6.470138456560451
CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3sc12,-6.536,-4.119699041430822
COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2)OCO4,-6.534,-4.915391901596423
O=C(O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,-6.529,-6.428793387248061
O=C1c2cccc(O)c2C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc21,-6.529,-6.628877030069345
CCNc1nc(Cl)nc(NCC)n1,-6.523,-2.9468542888144453
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,-6.52,-6.420267404118922
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,-6.513,-4.885669972298031
CC(=O)c1cc(N)ccc1OCC(O)CNC(C)(C)C,-6.511,-5.092966901705616
OCc1cc2ccc3cccnc3c2[nH]1,-6.508,-4.489806637536667
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,-6.493,-6.407911884542617
OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,-6.485,-6.385029635537444
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,-6.469,-4.384719492275215
OCC(O)C(O)C(O)C(O)CO,-6.458,-5.126868377586113
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-6.446,-5.871333303243577
Cc1cc(O)c2c(c1)C(=O)c1cc(OC3OC(C)C(O)C(O)C3O)cc(O)c1C2=O,-6.444,-6.2669186945679645
Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2C1CC(O)C(CO)O1,-6.441,-5.744584534530089
Nc1ncnc2c1ncn2[C@@H]1CC[C@H](CO)O1,-6.439,-4.462411914123221
Nc1ncnc2c1ncn2C1CCC(CO)O1,-6.439,-4.462411914123221
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,-6.438,-5.567836957807345
CC[C@]1(O)C[C@@H](O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC,-6.428,-5.666555283601047
O=CC(NC(=O)N(CCCl)N=O)C(O)C(O)C(O)CO,-6.428,-6.328232376937336
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,-6.424,-3.4788736582304267
O=C1NC(=O)C2CC=CCC12,-6.424,-3.4788736582304267
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,-6.423,-6.322967522062514
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,-6.422,-3.970465916955599
[O-][NH+](O)c1ccc(Nc2ccccc2O)c([NH+]([O-])O)c1,-6.422,-4.472276874592984
Cn1cc(CC2(O)C(=O)CC3C(O)COC32O)c2ccccc21,-6.42,-5.390550218372972
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,-6.414,-4.830232961626654
CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2,-6.388,-5.187023973054517
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-6.386,-6.285505427832489
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-6.382,-6.366983859346523
O=NN1CCS[C@@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,-6.382,-6.482087740869698
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,-6.38,-4.3531988717565255
O=NN(CC(=O)O)CC1(O)CCC(O)C(O)C1O,-6.374,-5.901279492915785
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC)C(C)O1,-6.367,-6.695511391847025
Cc1cc(O)c2c(c1)C(=O)c1cc(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c1C2=O,-6.367,-6.2669186945679645
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-6.356,-5.141080366093534
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,-6.349,-5.380915359072825
O=C1CC(=C(Cl)Cl)C(=O)N1,-6.344,-4.067596215548011
C[C@H]1C[C@@H](C)C(=O)[C@@H]([C@@H](O)CC2CC(=O)NC(=O)C2)C1,-6.333,-4.451839335143503
CC1CC2OC3C(O)C(O)C(C)(C34CO4)C2(CO)C(=O)C1=O,-6.333,-4.658354177986274
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,-6.329,-4.965842554901281
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,-6.319,-5.095088419749748
O=C1c2ccccc2C(=O)c2c1ccc([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O,-6.314,-6.84371031273859
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,-6.295,-5.017721850318866
C=C1C(=O)O[C@@H]2C[C@H](C)[C@H]3C[C@@H](O)O[C@@H](O)[C@]3(C)C[C@H]12,-6.291,-4.124970876395322
CCC1(c2ccccc2)C(=O)NCNC1=O,-6.277,-4.387510130238367
[O-][NH+](O)c1cccnc1O,-6.277,-3.5163835698684345
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c21,-6.275,-5.52889613855817
O=[N+]([O-])c1ccc(C=NN2CCN=C2O)o1,-6.274,-3.8884821012153665
COC(=O)C(=C\CO)/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,-6.272,-5.373674843308764
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,-6.262,-5.890824014661835
O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,-6.261,-6.160838246252529
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-6.255,-6.1547653097834
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,-6.234,-6.0059377907108535
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-6.23,-5.809928519518256
OC(CBr)C(O)C(O)C(O)CBr,-6.227,-4.391945447651823
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-6.221,-6.120857269302956
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOC[C@H]2C#N)[C@H](O)[C@H](C)O1,-6.22,-6.131952250606832
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,-6.219,-6.11794431574443
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,-6.214,-3.2767169917089887
O=C1NC(=O)c2cc([NH+]([O-])O)ccc21,-6.214,-3.601290492986375
Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,-6.202,-6.102047681243407
Nc1ccc2c(=O)[nH]sc2c1,-6.199,-3.895156844324728
O=[N+]([O-])c1ccc2c(O)nsc2c1,-6.186,-3.918427753891573
NC(CCC(=O)NC(CSC(=O)NCCO)C(=O)NCC(=O)O)C(=O)O,-6.18,-6.079972929476115
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@H]1O,-6.178,-6.2781548292680345
CN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.176,-4.125299807485101
CCC12OC1(C(=O)OC)C(=O)NC2(C)O,-6.166,-3.7987301495263726
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,-6.16,-4.515945836092854
OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-6.149,-6.248696144435831
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.141,-5.17957435397812
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21,-6.137,-3.955035173234933
COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,-6.134,-4.043612386961997
COc1cc(C)cc2c(O)c(-c3c(C)cc4c(O)ccc(O)c4c3OC)cc(O)c12,-6.128,-5.512080678909739
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-6.128,-5.642089878796842
OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O,-6.124,-6.385029635537444
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,-6.103,-6.645722504930292
Nc1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2nc[n+]1[O-],-6.094,-4.27543410344328
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,-6.092,-5.992073914404063
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,-6.085,-4.3531988717565255
O=NN1CCCNC1=O,-6.085,-5.984999273275422
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-6.084,-5.942254636458681
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,-6.083,-5.179520755826287
CCC1(O)CC(OC2CC(N)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,-6.076,-6.175626787770597
Cc1ccc([N+](=O)[O-])c2c(=NCCCN(C)C)c3ccccc3[nH]c12,-6.072,-3.971876954028791
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)CC(C)O1,-6.072,-6.477837378405569
Oc1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,-6.067,-5.966750733190313
Nc1ccn(C2C=C(CO)C(O)C2O)c(=O)n1,-6.061,-5.386425072791684
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1,-6.056,-3.597666534337417
O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,-6.05,-5.576663144046357
CC(C)NC[C@@H](O)COc1cccc2c1OC[C@@H](O[N+](=O)[O-])C2,-6.045,-4.6289894033585695
CN(C)CCCNc1c2ccccc2nc2ccccc12,-6.042,-4.4007783679808155
O=NN1CCC(=O)NC1=O,-6.04,-5.940251437020452
O=C1C=CC(=O)N1,-6.035,-3.7795680513136873
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C(OC1CC(N(C)C)C(O)C(C)O1)CC(O)(C(=O)CO)C3,-6.033,-7.123269831217999
COc1cc2c(cc1O)CC1c3c(cc(OC)c(O)c3-2)CC[N+]1(C)C,-6.025,-4.64229418970808
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,-6.023,-4.564220060015815
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,-6.019,-4.463283326303117
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,-6.019,-5.919033215001766
CCCN1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-6.012,-4.128800566007076
[O-][n+]1onc2c([NH+]([O-])O)ccc(N(CCO)CCO)c21,-6.005,-3.8944009532371697
COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,-5.992,-3.9455705788601203
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,-5.991,-6.006377290441151
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-5.984,-5.58888104379526
O=C1C=CC(=O)c2c(O)cccc21,-5.984,-4.477231099770363
CCc1cccc(CC)c1NC(=O)CO,-5.976,-3.9438831675145023
CC=C(C=C(C)C=C(C)C=CC=C(C)C(=O)C12OC1C(O)(CCO)NC2=O)C(=O)OC,-5.974,-5.565880720648688
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-5.97,-5.870055315367466
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O,-5.97,-5.376730575973067
CC[C@@]12O[C@]1(C(=O)OC)C(=O)N[C@]2(C)O,-5.966,-3.7987301495263726
C[C@H]1CN(N=O)C(=O)NC1=O,-5.961,-4.826157130909866
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,-5.957,-4.992467660675795
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-5.955,-4.356602531729976
O=C1c2c(O)ccc(Cl)c2C(=O)c2c(O)ccc(Cl)c21,-5.952,-4.487338610911412
CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,-5.949,-4.897874895061115
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,-5.947,-5.57430374949269
O=C1NCNC(=O)N1,-5.943,-4.340306625630484
OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,-5.942,-5.8419479679102215
CCOC(=O)N1CCN(c2ccc([NH+]([O-])O)c3no[n+]([O-])c23)CC1,-5.941,-3.9991619664936957
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,-5.936,-4.756993905389509
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,-5.936,-5.836111635458034
COc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(=O)C2=O,-5.935,-5.497607305579656
Oc1ccc2ccc3c4c(ccc3c2c1)[C@@H](O)[C@H](O)C=C4,-5.931,-5.919033215001766
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,-5.926,-4.282516057479984
NCCc1cc(O)c(O)cc1O,-5.922,-5.822277534295587
Cc1ccc(O)c(O)c1,-5.922,-4.519269666675993
Cc1c2cc(CO)ccc2nc2c3c(ccc12)C(O)C(O)C=C3,-5.909,-4.935826718759674
