Smiles,gcnscore
[O-][NH+](O)OCC(CO[NH+]([O-])O)(CO[NH+]([O-])O)CO[NH+]([O-])O,-2.657179355621338
ClC(Cl)Cl,-1.8060277700424194
ClC/C=C/CCl,-2.84383487701416
O=C(CCCCl)/N=c1\sn(C(=O)CCCCl)c2ccccc12,-4.0373430252075195
N#CCC[C@](Br)(C#N)CBr,-2.052231788635254
Nc1cc2ccc3cccc4ccc(c1)c2c34,-3.8446526527404785
CCCC[C@@H](CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,-3.5214829444885254
Clc1c2ccccc2cc2c1ccc1ccccc12,-3.377152919769287
OCC(O)CCl,-3.2835750579833984
Cn1c2ccccc2c2cc(N)ccc21,-3.9388537406921387
Nc1ccc2[nH]c3ccccc3c2c1,-4.10714054107666
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,-3.9284400939941406
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2.2204806804656982
O=[N+]([O-])c1ccccc1/C=C/c1ccccn1,-3.166581153869629
CC(=O)c1c(O)c2n(c1O)C(C)(C)C1Cc3cccc4[nH]cc(c34)C21,-4.525757312774658
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-3.354618549346924
O=[N+]([O-])c1ccc(CO)cc1,-3.4443717002868652
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,-2.969662666320801
CSc1cc(SC)c(N)c(C)c1N,-3.2810144424438477
OC1c2cc3ccc4cccc5ccc(c2C2OC2C1O)c3c45,-4.695746898651123
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1,-2.6930489540100098
CCC12OC1(C(=O)OC)C(=O)OC2C,-2.3848562240600586
CCCCOC(=O)c1ccc(N)cc1,-3.5801591873168945
Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-3.624293804168701
O=C(Cl)OCCCl,-2.1328024864196777
Oc1ccccc1/C=N/c1snc2ccccc12,-3.6146464347839355
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-2.297085762023926
O=NN(c1ccc(C(=O)O)cc1)C1OCC(O)C(O)C1O,-5.098840236663818
CCCCCCCCC,-2.085264205932617
CCN,-2.1640982627868652
CC(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,-3.5185933113098145
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,-3.816277027130127
NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,-4.454006671905518
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,-4.488099575042725
C1C[C@H](O[C@H]2CC[C@@H]3O[C@@H]32)[C@H]2O[C@@H]12,-2.800018310546875
