Smiles,gatscore
COC(=O)c1ccccc1NC(=O)CSc1n[nH]c(N/N=C/c2cc([N+](=O)[O-])ccc2[O-])n1,-7.936856269836426
CCOc1cc(NC(C(=O)NC2CC2)c2ccccc2)c(OCC)cc1NC(=O)c1ccccc1,-7.790642738342285
COc1ccc(CC(C)[NH2+]CC(O)c2cc(O)cc(O)c2)cc1,-8.467524528503418
CCOC(=O)c1cccc(Nc2ncnc(Nc3cc(C(=O)OC)cc(C(=O)OC)c3)c2N)c1,-7.835293769836426
Cc1ccccc1C(=O)NCCCc1[nH+]c2ccccc2n1CC(=O)NC1CCCCC1,-7.908868312835693
Cc1c(C[NH2+]C(CCn2cncn2)c2ccccc2)c2ccccc2n1CC(N)=O,-8.037697792053223
CCOC(=O)Cc1csc(SCC(=O)Nc2sc3c(c2C(=O)NCCOC)CCCC3)n1,-4.7738165855407715
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2[nH+]c2c(C(=O)NCC[NH+](C)C)cccc12,-9.509200096130371
COc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CSC2=NCCS2)ccc1OCc1cccc2ccccc12,-8.439261436462402
CCCN(CC(=O)c1c(N)n(C2CC2)c(=O)[nH]c1=O)C1CC(OCC)C12CCCCC2,-4.405142307281494
COC(=O)c1c(NC(=O)CCCOc2cc(C)ccc2C)sc2c1CCC(C(C)(C)C)C2,-7.131147384643555
CCCCN(C(=O)COC(=O)CSc1ccc([N+](=O)[O-])cc1)c1c(N)n(CCC)c(=O)[nH]c1=O,-5.111199855804443
Cc1ccc(CNC(=O)C(CC(C)C)NC(N)=O)c(N(C)C)c1,-7.507411003112793
C=CCn1c(SCC(=O)Nc2nc(-c3ccccc3)c(C)s2)nnc1C(NC(=O)c1ccccc1)C(C)C,-7.946363925933838
CCOC(=O)C(CCCCC(NC(C)=O)(C(=O)OCC)C(=O)OCC)(NC(C)=O)C(=O)OCC,-5.78962516784668
NNC(c1cccc(OC2CC2)c1)c1csc(I)c1,-8.592272758483887
COCCNC(=O)C(c1ccc(F)cc1)N(C(=O)c1snc(C(N)=O)c1N)C1CCCC1,-6.679385185241699
CCCCCC(C)NS(=O)(=O)c1cc(C[NH3+])n(CCC)c1,-5.49105167388916
COC(=O)C(NC(=O)CCCCCNC(=O)CCCCC1SCC2[NH2+]C([O-])[NH2+]C21)OC(C)=O,-7.22965145111084
Cc1ccc2[nH]c(C[NH+](CCN(Cc3nc4ccc(C)cc4[nH]3)Cc3[nH]c4cc(C)ccc4[nH+]3)Cc3nc4ccc(C)cc4[nH]3)nc2c1,-7.968169212341309
CCOc1cccc(/C=N/Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)c1OCC(=O)[O-],-7.9677534103393555
CCCNC(=O)CNc1ccc(N2CCCCC2)cc1C(N)=O,-5.931887626647949
CCCC1(CCC)CN(C2C([NH3+])CC2OCC)C1,-4.675562858581543
O=C(CNc1ccccc1C(=O)NCC1CCCO1)Nc1ccccc1C(=O)NC1CCCC1,-7.7790985107421875
CC(C)CC(C(=O)NC1CCCC1)N(Cc1ccc2c(c1)OCO2)C(=O)c1snc(C(N)=O)c1N,-7.919487953186035
COc1ccc(/C=C/C(=O)[N-]C(=S)NNC(=O)c2ccc(NC(=O)C3CCCCC3)cc2)cc1OC,-7.507685661315918
NC(=O)CCOc1ccccc1NC(=O)NCc1ccc(-n2ccnc2)c(F)c1,-9.475358009338379
CCn1cc(C(NN)C2(OC)CCCC(C)C2)cn1,-6.093583583831787
CC[NH+](CC)C(CNC(=O)NCC(=O)NC1CC1)Cc1ccccc1,-7.746374130249023
CCCCCCCCc1cnc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)o1,-6.95658016204834
COCCOC(=O)c1c(NC(=O)CNc2ccccc2C(C)C)sc(C(N)=O)c1C,-6.3175201416015625
CCOC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CC[NH+]1CCN(c2cccc(C)c2C)CC1,-7.425167083740234
O=C(NCCCn1cc[nH+]c1)/C(=C\c1cccc(Oc2ccccc2)c1)NC(=O)c1ccc(Cl)cc1,-9.421135902404785
CCOC(=O)c1ccccc1Nc1ncnc(N(C)c2ccccc2C(=O)OC)c1N,-7.215220928192139
CCCCn1c(N)c(N(CCC)CC(=O)Nc2cc(OC)c(OC)c(OC)c2)c(=O)[nH]c1=O,-4.450311183929443
Cc1ccc2nc(SCC(=O)Nc3nnc(SCC(N)=O)s3)[nH]c2c1,-8.915209770202637
CCC[NH2+]C(CCCS(=O)(=O)CC)CSC(C)CC,-6.459127426147461
[O-]c1ccc(Br)cc1C=[NH+]CCCCCC/[NH+]=C/c1cc(Br)ccc1O,-6.5738396644592285
CC(Nc1ncnc(N(Cc2ccccc2)Cc2ccccc2)c1N)c1ccccc1,-7.970043182373047
COc1ccc2[nH]cc(CCN(Cc3ccc(OC)c(OC)c3)C(=S)Nc3cccc(C)c3C)c2c1,-8.134531021118164
Cc1c(Cc2ccccc2)sc(NC(=S)[N-]C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c1C(N)=O,-6.7598066329956055
CCc1nnc(NC(=O)CSc2nc(N)c(NC(=O)c3ccc(F)cc3)c(=O)[nH]2)s1,-7.304109573364258
CCSc1nc2ccc(NC(=O)CSc3n[nH]c(N/N=C/c4ccccc4O)n3)cc2s1,-7.593591690063477
COc1ccc(C(=O)NNC(=S)Nc2ccc(F)cc2F)cc1S(=O)(=O)NCc1ccccn1,-8.089072227478027
COCCOc1ccc(C(=O)[N-]C(=S)Nc2sc(C)c(C)c2C(N)=O)cc1Br,-6.151480197906494
C/[NH+]=C(/NCc1c(F)cccc1OC(F)F)NC1C2CCOC2C1(C)C,-7.155527591705322
NC(=O)c1ccsc1NC(=O)COC(=O)CSc1nnc(NC2CCCCC2)s1,-6.698305130004883
NC(=O)CSc1nnc(NC(=O)CSc2n[nH]c(N/N=C/c3c(O)ccc4ccccc34)n2)s1,-8.946024894714355
COC12CCCCC1c1ccc(F)cc1/C2=N/OCC(O)C[NH2+]C(C)C,-7.062958717346191
CCOC(=O)c1cc(CC)sc1NC(=O)COC(=O)CNS(=O)(=O)/C=C\c1ccc(C)cc1,-7.6737799644470215
CCOc1cc2c(cc1CNC(=O)C(CCC(N)=O)NC(=O)c1ccc(Cl)cc1)OC(C)C2,-7.2621660232543945
CC[NH+]1CC[NH+](c2ccccc2NC(=O)/C=C/c2ccc(OCC(N)=O)c(OC)c2)CC1,-8.01132869720459
CCOC(=O)c1ccc(-[n+]2c3nc(SCC(=O)Nc4ccc(N(C)C)cc4)n4c([nH]c5ccccc54)c-3sc2=S)cc1,-6.961419105529785
Cc1cc(C)nc(N/C(=[NH+]/C(=S)Nc2ccc(C)c(C)c2)N2CCC(C(N)=O)([NH+]3CCCCC3)CC2)n1,-7.255562782287598
CCN(CC)c1ccc(/C=N/Nc2nc(SCC(=O)Nc3nnc(SCCOC)s3)n[nH]2)cc1,-7.065378665924072
C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)nnc1-c1ccc(OC)cc1,-7.3007049560546875
O=C(CCC1CNC(=O)C2CC(NC(=S)Nc3ccccc3)C[NH+]12)Nc1ccccc1,-7.758006572723389
CCOC(=O)c1sc(NC(=O)COC(=O)c2ccc(N)c([N+](=O)[O-])c2)c(C(=O)OCC)c1C,-6.61839485168457
CC1CCc2c(sc(NC(=O)C3CSCN3)c2C#N)C1,-6.947283744812012
NC(=O)c1cccc(-c2cnc(N)nc2C2CCC[NH+](CCOCc3ccccc3)C2)c1,-9.356884956359863
CSCCC(NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)NNC(=S)NCC1CCCO1,-7.7085771560668945
Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)CCS(=O)(=O)c1nc(-c2ccc3c(c2)OCO3)cc(C(F)(F)F)n1,-9.94237232208252
COc1ccccc1OCCCn1c(SC2OC(CO)C(O)C(O)C2O)[nH+]c2ccccc21,-7.314648151397705
NC(=O)C1CCC[NH+]1C1CCN(C(=O)c2ccccc2Nc2ccc(SC(F)F)cc2)CC1,-8.408697128295898
CNC(=O)c1ccsc1NC(=O)CCCCCCCCC(=O)Nc1sccc1C(=O)NC,-7.2983927726745605
CCOC(=O)c1cc2c(N)c(C(=O)Nc3sc4c(c3C#N)CCCCC4)sc2nc1C,-6.5145158767700195
Cc1nc(-c2ccc(Cl)cc2)nc(N2CCC([NH3+])C2)c1C,-7.592246055603027
C/C(=N/Nc1nc(SCC(=O)[N-]c2nnc(SCC(C)C)s2)n[nH]1)c1ccc(N)cc1,-7.5678791999816895
C=CCNC(=O)C1=CN(C2CCCC2)CC(C(=O)NCC2N=c3ccc(Cl)cc3=N2)=C1[O-],-6.795516014099121
COc1cc(/C=N/NC(=O)CCCSc2nnc(-c3ccccc3)n2N)ccc1O,-8.017716407775879
CCOc1cc(C[NH2+]CCNc2ccc([N+](=O)[O-])cc2)ccc1OCc1ccc(C)cc1,-7.45001745223999
CCCCOc1ccc(C2c3c(-c4ccc(Cl)cc4)n[nH]c3C(=O)N2CCCC)cc1OCC,-7.501699447631836
CCCCn1c(N)c(N(CC)CC(=O)NC(CC)c2ccc(C)cc2)c(=O)[nH]c1=O,-5.946378231048584
Cc1cc(C)c(S(=O)(=O)NCCNc2ccc(Nc3cccc(C)n3)nn2)c(C)c1,-8.20862865447998
CC(C)C(NC(=O)c1c(F)cccc1F)C(=O)OCC(=O)Nc1sccc1C(N)=O,-7.777093410491943
CSc1ccccc1NC(=O)CSc1nnc(N/N=C/c2ccc(Cl)cc2)n1N,-9.489659309387207
COCCNC(=S)/[NH+]=C(/Nc1nc(C)cc(C)n1)N1CCC(C(N)=O)([NH+]2CCCCC2)CC1,-6.052513122558594
Cn1ccnc1-c1cccc(NC(=O)c2ccc3nc(Cl)ccc3c2)c1,-7.882210731506348
COCCNc1nc2cc(Cl)ccc2n(CCNc2ncc(C(F)(F)F)cc2Cl)c1=O,-7.098018646240234
Cc1cc(C)cc(NC(=O)CSc2nnc(-c3sc4ncccc4c3N)n2CC2CCCO2)c1,-7.554009437561035
Cc1c(NC(=O)OCCSc2ccc(Cl)cc2)ccc(Br)c1NC(=O)OCCSc1ccc(Cl)cc1,-7.445940017700195
O=S(=O)(Nc1ccc(CC[NH2+]CC(O)c2cccnc2)cc1)c1ccc(-c2coc(COc3ccc(F)c(F)c3)n2)cc1,-9.811985969543457
CC(N)C(c1ccccc1Cl)[NH+]1CCC(CC(N)=O)CC1,-8.091362953186035
O=S(=O)(Nc1ccc(CC[NH2+]CC(O)c2cccnc2)cc1)c1ccc(-c2cnc(Cc3ccc(F)c(F)c3)o2)cc1,-9.776654243469238
CCN(CC)c1ccc(CN(Cc2cccnc2)C(=S)Nc2ccccc2Cl)cc1,-8.18741226196289
Cc1cc(C)c2[nH]c(=O)c(CN(Cc3cccs3)C(=S)NCCC[NH+](C)C)cc2c1,-8.609400749206543
COc1cc(/C=N/Nc2nnc(SCC(=O)NC3CCCc4ccccc43)n2N)cc(OC)c1OC,-8.347208976745605
CC(C)CCOc1cccc(C2c3c(n[nH]c3-c3cc(Cl)ccc3O)C(=O)N2CCCOC(C)C)c1,-8.44424057006836
CC1=CC(CNC(=O)CC2(CC(=O)[O-])CCCC2)C(C(C)C)CC1Cc1nc2c[nH+]ccc2[nH]1,-7.1459641456604
CC/[NH+]=C(/NCC(CC)CC)NC1CC[NH+](CCOC(C)C)CC1,-6.6679887771606445
N[NH2+]C(c1ccc(F)c(F)c1)C1CCCC(C(F)(F)F)C1,-8.666144371032715
Cc1ccc(CN(C(=O)c2ccc(O)cc2)C(C(=O)NC(C)(C)CC(C)(C)C)c2ccc(Cl)cc2)o1,-8.02989387512207
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)C(O)C(O)C(O)CO,-7.290624618530273
CCCCCC(C)Cn1c(SCc2nc(N)nc(N)n2)nnc1-c1ccc(Cl)cc1,-6.168602466583252
CCCOc1ccc(N2C(=O)CC(S/C(N)=N\N=C(C)\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,-6.226840972900391
CCOCCCNC(=S)NNC(=O)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Cl)cc1)N2,-7.167060852050781
CCc1ccsc1CNc1nc(NN)ncc1Br,-7.617009162902832
CCOC(=O)c1ccc(NC(=O)COC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)cc1,-8.72982120513916
Cc1ccc(NC(=O)CSc2ccccc2C(=O)NCc2ccccc2C[NH+]2CCCC2)cc1,-8.893945693969727
CCCCn1c(COC(=O)COc2ccccc2[N+](=O)[O-])nc2cc(S(N)(=O)=O)ccc21,-7.223285675048828
Cc1ccncc1NC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,-7.997303485870361
CC(=O)OCC1OC(Oc2ccc(C(=O)COc3ccc(F)cc3)c([O-])c2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-6.342626571655273
C#CC1(O)CCC2C3CCC4=C/C(=N/OCC(=O)NC(Cc5c[nH]c[nH+]5)C(=O)OC)CCC4(C)C3CCC21C,-6.058102130889893
CCOC(=O)c1c(NC(=O)C(=O)N/N=C/c2ccc(OC(=O)c3ccc(Br)cc3)cc2)sc2c1CCC(C)C2,-6.426158905029297
CSCCC(NC(=O)c1ccccc1Cl)C(=O)NCC(c1cccc(F)c1)[NH+](C)C,-8.14815902709961
CCN(c1cccc(C)c1)c1[nH+]cnc(N(Cc2ccccc2)Cc2ccccc2)c1N,-6.793252944946289
CCCOc1ccc(C(=O)Oc2ccc3c(c2)OC(N)=C(C#N)C3c2ccc(OCCC)c(OCC)c2)cc1,-7.1940598487854
[NH3+]C1CCCC1C(=O)NCC1(O)CCCC1,-7.1571044921875
NNC(c1ccc(OC2CC2)cc1)c1ccc(Br)s1,-7.907783508300781
