Smiles,gcnscore
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,-3.846907615661621
O=[N+]([O-])C1=Cc2cccc3cccc1c23,-3.319423198699951
O=[N+]([O-])c1ccc(CCO)cc1,-3.877399444580078
O=C(O)COc1ccc(N(CCCl)CCCl)cc1,-3.835270404815674
COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,-2.6521034240722656
CC1=Nc2ccccc2C1(C)C,-3.4488472938537598
CC(Cl)(Cl)[N+](=O)[O-],-1.8041142225265503
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,-4.779142379760742
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-2.926036834716797
Nc1nc(-c2cc([NH+]([O-])O)cs2)cs1,-4.132692813873291
COCOC,-1.5915429592132568
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,-4.994657516479492
O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl,-3.5190563201904297
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,-5.775130748748779
CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,-4.813922882080078
Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,-3.4541730880737305
c1ccc(-c2ccncc2)nc1,-4.0004706382751465
CC(Br)C(N)=O,-2.2921342849731445
CNC(=O)NC,-2.665837287902832
Cc1cc2c(c3ccc4c(c13)C1OC1C(O)C4O)CCC2,-5.348121643066406
ClCc1cc2c3c(cccc3c1)-c1ccccc1-2,-3.592512607574463
CC(=O)OC1Cc2cc3cccc4ccc5ccc1c2c5c43,-2.9806265830993652
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-3.2387404441833496
Nc1cccc2c1Cc1ccccc1-2,-4.362621784210205
OC1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)C1O,-4.40031623840332
CC(C)NC(=O)/C=C/c1ccc([NH+]([O-])O)o1,-3.072401523590088
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,-5.7461838722229
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)cc1,-3.876626491546631
Cc1ccc(CCC2CO2)cc1,-3.261439800262451
C=CC1CN2CCC1CC2C(OC(=O)C(C)O)c1ccnc2ccc(OC)cc12,-3.813621997833252
CC(C)C(=O)Nc1snc2cc(Cl)ccc12,-3.8967247009277344
O=[N+]([O-])c1ccc2ccc3ccccc3c2c1,-3.3314208984375
CC(=O)C1=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,-2.983905792236328
CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO,-3.508523464202881
