Smiles,gatscore
COc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(CC(C)C)C(=O)NC1CCCC1,-7.678560733795166
CC/[NH+]=C(/NCCCNC(=O)c1cccc(O)c1)NCC1CCC[NH+]1CC,-7.446376800537109
CCC(C)c1ccc(OCCOc2c(I)cc(/C=C3/C(=O)[N-]C(=O)N(c4ccc(Br)cc4)C3=O)cc2OC)cc1,-8.292492866516113
CCCCCCCCc1csc(N2CCc3c(N/C(=N\C#N)Nc4ccc(CC[NH2+]CC(O)c5cccnc5)cc4)cccc32)n1,-8.634888648986816
Nn1c(N/N=C/c2cccc(Cl)c2Cl)nnc1SCC(=O)Nc1cccc(C(F)(F)F)c1,-8.201041221618652
CCC(C)C(NC(=O)Nc1ccccc1Br)C(=O)N1CC[NH+](C/C=C/c2ccccc2)CC1,-7.783640384674072
C/C(=N/Nc1nc(SCC(=O)Nc2ccccc2SCc2ccc(F)cc2)n[nH]1)c1ccc(N)cc1,-8.687479019165039
CCN(CC)C(=O)c1sc(NC(=S)Nc2ccc(C[NH+]3CCCCC3)cc2)c(C(=O)OC)c1C,-7.690912246704102
Cc1ccc(C(CN2CCOCC2)[NH2+]Cc2nc3ccccc3c(=O)n2CC(N)=O)cc1,-7.972301483154297
O=C(NCCNc1ccc(Nc2cc[nH+]cc2)nn1)c1cccc(C(F)(F)F)c1,-8.398823738098145
CCOc1cc(C2C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4)c32)ccc1OCCN1CCOCC1,-8.174784660339355
COC(=O)C1=COC(OC2OC(COC3OC(COC(=O)/C=C\c4ccc(O)cc4)C(O)C(O)C3O)C(O)C(O)C2O)C2C(CO)=CCC12,-7.669656276702881
CCCC[NH+](C)CCCNC(=O)c1ccc2c(c1)NC(=O)/C(=C/c1ccc(C)cc1)S2,-8.004505157470703
NC(=O)CSc1ccccc1NC(=O)NCCCn1c[nH+]c2ccccc21,-8.222561836242676
CCc1ccccc1Nc1nc(N)nc(CSCC(=O)Nc2cccc(Cl)c2Cl)n1,-8.194195747375488
C[NH+](C)CCn1ncc(Br)c1C(N[NH3+])c1ncccc1Br,-7.178378105163574
CCN(CC)c1ccc(/C=N/Nc2nnc(SCC(=O)NC(C)c3ccccc3)n2N)cc1,-7.975775241851807
COc1cc(/C=C/C(=O)OC2C(O)C(COC(=O)/C=C/c3ccc(O)cc3)OC2(CO)OC2OC(CO)C(O)C(O)C2O)ccc1O,-8.184680938720703
CCCC(NC(=O)c1csc(C#CC[NH3+])c1)c1cccs1,-7.546774387359619
COc1cc(/C=N/Nc2nnc(SCC(=O)Nc3ccccc3C)n2N)cc([N+](=O)[O-])c1O,-7.9652276039123535
Nc1ccc(OCC(O)C[NH2+]CCc2ccc(NS(=O)(=O)c3ccccc3)cc2)cn1,-8.00987434387207
O=c1[nH]c2c([O-])ccc(C(O)C[NH2+]CCc3ccccc3C[NH2+]CCc3ccccc3F)c2s1,-8.519431114196777
CCOc1cc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2C[NH+]2CCCCC2)cc(Br)c1OCc1ccc(F)cc1,-8.504901885986328
O=C(CSc1ncc(CO)n1Cc1c(F)cccc1F)Nc1cccc(C(F)(F)F)c1,-8.248595237731934
COCCNC(=O)C(c1ccc(F)cc1)N(C(=O)c1snc(C(N)=O)c1N)c1ccccc1,-8.254971504211426
C=CCSc1ccccc1NC(=O)CSc1n[nH]c(N/N=C/c2c(O)ccc3ccccc23)n1,-8.664965629577637
CC1C[NH+](C(CNC(=O)c2ccc(C(N)=O)cc2)c2c(F)cccc2Cl)CCO1,-7.825273513793945
CCC(C)c1ccccc1OCCn1cc(/C=N\NC(=S)NC)c2ccccc21,-7.879485607147217
CC(C)([NH3+])CCC(=O)N1CCC(CC(=O)[O-])CC1,-6.538491725921631
O=C(NCc1ccc(F)cc1)c1ccc(N2CC3CC(C2)c2cccc(=O)n2C3)c(NC(=O)c2ccc(F)cc2)c1,-9.034956932067871
CCOC(=O)C1=C(CSc2nnc(SCC(N)=O)s2)NC(=O)NC1CC,-7.3107829093933105
C=CC1(C)CC(OC(=O)CSC(C)(C)CNC(=O)C(N)C(C)C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,-5.963150978088379
COCC(=O)NC1c2cc(NC(C)COC)cnc2N(CCC2=c3ccccc3=NC2)C1C(=O)OC,-7.734360694885254
Cc1cccc(NC(=O)COC(=O)C(CC2=c3ccccc3=NC2)NC(=O)OCc2ccccc2)c1C,-8.505768775939941
CC([NH3+])C1CCCCN1c1cc(Br)ccc1[N+](=O)[O-],-7.192985534667969
Cc1cccc(C)c1NC(=O)CNC(=O)C(C)[NH+](C)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-7.685002326965332
CCN(CC)S(=O)(=O)NCC1CCC(c2c(C(N)=O)sc3ncccc23)CC1,-7.050905227661133
CC(C)(C)C(C[NH3+])N1CCC(C(N)=O)CC1,-5.186394214630127
CCC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C,-6.98150110244751
Cc1nnc(SC2CCCC([NH3+])(CO)C2)n1C,-6.7690863609313965
COc1ccccc1C(=O)[N-]C(=S)NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1,-8.352121353149414
O=C(COc1ccc(Cl)cc1Br)N/N=C/c1cc(Br)cc(Br)c1OC(=O)c1ccco1,-8.071576118469238
NC(=O)NC(CC(=O)OCC(=O)Nc1sc2c(c1C(N)=O)CCC2)c1ccc(Cl)cc1,-8.281874656677246
CCOc1ccc2nc(NCCCNC(=S)NCCC[NH+](C)C)c(C#N)cc2c1,-7.69844388961792
CCC[NH+]1c2ccccc2NC1CCc1ccccc1NS(=O)(=O)c1cnc[nH]1,-7.728438377380371
CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(CC(C)C)C(=O)NC1CCCC1,-7.681700229644775
CCCCCC1NNC(NC(=O)C2CC(=O)N(CCC3=c4cc(C)ccc4=NC3)C2)S1,-7.383007526397705
CCc1ccc(-c2nc3sc(N(C)CC(=O)NCc4cccc(C)c4)nn3c2NC(C)(C)C)cc1,-7.949298858642578
Cc1cc(C)nc(/N=C(\NCCSCc2[nH+]c[nH]c2C)NC(=S)NCC2CCCO2)n1,-7.773441791534424
CCCCC([NH3+])C(=O)N1CCCC1C1CCCC1,-5.706679344177246
Cc1cc(-[n+]2c(SCC(=O)NCCc3ccccc3)nc3[nH]nc(C)c3c2N)ccc1Cl,-8.406476974487305
Cc1cc(C)nc(/N=C(/NC(=S)Nc2ccccc2)N2CCC(C(N)=O)([NH+]3CCCCC3)CC2)n1,-7.828489780426025
C#CC1(O)CCC2C3CCC4=C/C(=N\OCC(=O)NCCc5cnc[nH]5)CCC4(C)C3CCC21C,-7.1565165519714355
CC1CC(C)C[NH+](Cc2ccc(CNC(=O)CC(NC(N)=O)c3cccs3)cc2)C1,-7.61159610748291
NC1=NC(=O)/C(=C\c2ccc(-c3ccc(F)cc3)o2)S1,-7.979318618774414
CCCCCC(C)C(C)c1cc(O)c2c(c1)OC(C)(C)C1=C2C[NH+](CC(N)=O)CC1,-7.164783000946045
CCOC(=O)C1=C(CN2CCC(NC(=O)c3ccccc3)CC2)NC(=O)NC1CC,-7.5205206871032715
CC(C)CC1[NH2+]C2(CCCC2)C(=O)N1C1CCC(O)CC1,-5.830708980560303
Cc1ccc(Oc2c(C[NH+](Cc3ccco3)CC(O)COCC(C)C)c(-c3ccccc3)nn2C)cc1,-8.064752578735352
C/C(=N/N=C(N)N)C(C[NH+](CC(C)C)CC(C)C)C(=O)Nc1ccc(C)cc1C,-7.200170040130615
COCCNC(=O)C(c1ccc(C)o1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc(F)cc1,-8.192061424255371
CCCCC[NH+](CC(=O)N(CC(C)C)c1c(N)n(CC(C)C)c(=O)[nH]c1=O)C(C)CCC,-6.828873157501221
C[NH+](CCOc1ccccc1F)CCC(=O)Nc1sccc1C(N)=O,-7.8362812995910645
[NH3+]C1C(=O)N(c2ccc3c(c2)OCO3)C1c1ccc(Cl)cc1Cl,-7.911061763763428
CCOC1(C(NN)c2cc(Br)ccc2F)CCCC(C)C1,-6.908410549163818
C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,-8.061968803405762
CCC(C)C([NH3+])C(=O)NCC1CCCCC1CO,-5.586670398712158
CCc1nn(CC)c(CC(CC(C)C(C)(C)C)N[NH3+])c1Br,-6.448004722595215
CC1CC1Nc1nccc(C[NH2+]C(C)(C)C)c1F,-7.12518310546875
CCOC(=O)C1=C(c2ccccc2)NC(SCC(=O)Nc2sc3c(c2C(=O)OCC)CCCC3)=C(C#N)C1c1ccco1,-8.405169486999512
CC(C)[NH+](CC(N)=O)CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-7.299801349639893
Nc1c(NNC(=O)C(c2ccccc2)c2ccccc2)ncnc1N(Cc1ccccc1)Cc1ccccc1,-9.274552345275879
CSCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)NC(CO)Cc1ccccc1,-8.36508560180664
[NH3+]C(CSC(/C=C/C=C/C=C\C/C=C\CCCCC(F)(F)F)C(O)CCCC(=O)[O-])C(=O)[O-],-6.892336845397949
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)CCC(=O)OC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3)C(=O)[O-],-6.404809474945068
CC1=CC(CNC(=O)COCC(=O)[O-])C(C(C)C)CC1Cc1nc2ccccc2[nH]1,-7.613708019256592
CCc1ccc2[nH]c(=O)c(CN(CC[NH+](CC)CC)C(=S)NCCC[NH+]3CCOCC3)cc2c1,-7.345037460327148
CCCC1CC(C[NH3+])([NH+](CC)CCC)CCO1,-4.123679161071777
CCCCSc1nnc(NC(=O)CSc2n[nH]c(N/N=C(C)\C=C\c3ccccc3)n2)s1,-8.118407249450684
O=C(NC(NC(=S)Nc1ccccc1I)C(Cl)(Cl)Cl)C(c1ccccc1)c1ccccc1,-8.142032623291016
CCN(CC)c1ccc(/C=N\NC(=O)c2ccc(C(=O)N/N=C/c3ccc(N(CC)CC)cc3)o2)cc1,-8.225658416748047
Cc1cc(C)c(S(=O)(=O)NCCNc2ccc(Nc3cc[nH+]cc3)nn2)cc1C,-7.8384785652160645
Cc1ccccc1C(=O)NC(C(=O)NCC(c1cccs1)[NH+]1CCC(C)CC1)C(C)C,-7.5387043952941895
O=S(=O)(Nc1ccc(CC[NH2+]CC(O)COc2ccc(O)cc2)cc1)c1cccc(Cl)c1,-8.124994277954102
CN(C)c1ccc(C(CNC(=O)CCN2C(=O)NC3(CCCC3)C2=O)C2=c3ccccc3=NC2)cc1,-7.90616512298584
COC(=O)C1(NC(=O)C(C)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(C)=O)CCCC1,-6.759253025054932
O=C(CNC(=O)C1CCC(CNS(=O)(=O)c2ccccc2)CC1)NCc1ccncc1,-7.554684162139893
Cc1cc(OCCn2cc(/C=C(\C#N)C(=O)NC3CCCCC3)c3ccccc32)ccc1Cl,-8.254350662231445
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3cccc(CC4[NH2+]CCc5cc(O)c(O)cc54)c3)c2)cc1,-8.678384780883789
CCC([NH3+])C(c1ccc(C)s1)N1CCCC(C(N)=O)C1,-6.865071773529053
CCS(=O)(=O)CCCC([NH2+]N)c1c(F)cc(Br)cc1F,-6.85737419128418
O=S(=O)(Nc1ccc(CC[NH2+]CC(O)COc2cccnc2)cc1)c1ccccc1,-7.973726272583008
CC1N=c2ccc(Cl)cc2=C1CCN(Cc1ccco1)C(=S)Nc1ccc(Cl)cc1,-8.122467041015625
Cc1cccc(Nc2ccc(NCCNS(=O)(=O)c3ccc4ccccc4c3)nn2)n1,-8.24853801727295
CCOC(=O)C1CCN(c2ncnc(NNC(=O)C(c3ccccc3)c3ccccc3)c2N)CC1,-8.346232414245605
COc1cc(C2NC(=S)NC(C)=C2C(=O)Nc2ccc(C)cc2C)ccc1OCc1ccc(C)cc1,-8.257113456726074
C=CCNC(=O)NC1CCN(C(=O)c2cnccn2)C1C(=O)NC(Cc1cccs1)C(N)=O,-7.992952346801758
[NH3+]C1CCCC([NH2+]c2ccc(SC3CCCC3)cc2)C1,-7.087493896484375
CC1OC(OCC2OC(OC(=O)/C=C/c3ccccc3)C(O)C(O)C2O)C(OC(=O)/C=C/c2ccccc2)C(O)C1O,-7.958627700805664
Nc1nn(C(=O)c2ccc(C[NH+]3CCCCC3)cc2)c2ccccc12,-8.0653715133667
CCCC(C(=O)NC1CCCC1)N(CC1CCCO1)C(=O)c1snc(C(N)=O)c1N,-7.370685577392578
COc1cc(OC)cc(C(=O)[N-]C(=S)Nc2sc3c(c2C(N)=O)CCC(C(C)(C)C)C3)c1,-7.732851505279541
CC1CC(OC2OC(COC(=O)/C=C/c3ccc(O)cc3)C(OC(=O)/C=C/c3ccc(O)cc3)C(O)C2O)Cc2cc(O)cc(O)c21,-8.822100639343262
CC([NH3+])(CCCSc1ncnc2ccccc12)C(N)=O,-7.5056891441345215
O=C(NNC(=S)Nc1ccc(Nc2ccccc2)cc1)C(c1ccccc1)c1ccccc1,-8.86280345916748
O=C(NCCNc1ncc(Cl)cc1Cl)NCC(c1ccccc1)[NH+]1CCCC1,-7.991390705108643
O=C1N(Cc2ccc(F)c(F)c2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CC[NH2+]CC(O)c3cccnc3)cc2)cc1,-8.499711036682129
CC(C)(CNC(=O)CC(NC(N)=O)c1cccs1)c1ccncc1,-7.579520225524902
CCOC(=O)c1c(NC(=O)CSc2nnc(CNC(=O)Cc3ccccc3)n2C)sc2c1CCCC2,-8.056721687316895
NC(=O)c1cc(N)cnc1NCC1Cc2ccccc2O1,-7.977115154266357
CCCc1cc2c(c(=O)[nH]1)C(c1c(Cl)cccc1Cl)C(C(=O)OC)=C(N)O2,-7.815317630767822
NC(=O)CC1CC[NH+](C(C[NH3+])c2ccc(Br)cc2)CC1,-7.2299065589904785
