Smiles,gcnscore
CC(C)NC[C@@H](O)COc1cccc2ccccc12,-4.640723705291748
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,-4.469477653503418
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-3.8676443099975586
O=[N+]([O-])c1ccc2nc[nH]c2c1,-3.3991031646728516
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-3.2690882682800293
CC(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,-4.062048435211182
O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.896482467651367
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,-3.471621036529541
Cc1ccc2c(c1)C(C)C1C(=Nc3ccc(C)cc31)N2C,-2.6244068145751953
CCOC(=O)CC(C)O,-3.2657175064086914
CC(O)CN1CC(C)OC1=O,-3.505502700805664
CC1(c2ccc(-c3ccccc3)cc2)CO1,-2.836287498474121
CC1(C)C2CC3OC3(C)C1C2,-2.656094551086426
CCCCN(CCCC)CCCC,-2.250624656677246
COc1cc2c3c(c1)Oc1c(OC)c(OC)cc4c1[C@H](Cc1ccc(OC)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,-4.345813751220703
Cc1cc2c(nc(N)n2C)c2nc(-c3ccccc3)cnc12,-3.644528865814209
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,-2.8360304832458496
C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,-1.0997720956802368
N#CC1=Cc2cccc3cccc1c23,-3.203456401824951
CCCCOC(=O)c1ccccc1N,-3.221942901611328
O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1,-3.52883243560791
Cc1cccc(-c2nc3ccccc3o2)c1,-3.541274070739746
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,-5.350577354431152
NC(Cc1ccc(F)cc1)C(=O)O,-3.13702392578125
[O-][NH+](O)c1c(O)ccc2ccccc12,-3.870532512664795
Nc1ncnc2c1ncn2C1OC(CO)CC1O,-5.056447982788086
Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12,-3.619781494140625
Oc1ccnc2ccccc12,-3.725951671600342
Nc1cc([N+](=O)[O-])cc(Cl)c1O,-3.0087404251098633
CCc1c2ccccc2cc2c1ccc1ccccc12,-3.5349135398864746
Cc1ccc(N)c([N+](=O)[O-])c1,-3.3270912170410156
O=NN1CCC[C@H](Cl)C1,-2.720210075378418
CCCC(=O)c1cc(O)c(O)cc1O,-4.057521343231201
ClCC1CO1,-2.636435031890869
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-2.8840765953063965
Cc1cc(N)ccc1-c1ccc(O)cc1,-4.487717151641846
COc1ccccc1NCSC,-3.6730566024780273
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,-4.337234020233154
O=C(Cl)c1cccc([NH+]([O-])O)c1,-3.268918514251709
C=C(C=O)CCCC,-2.7238874435424805
NCCCCCCCCCCC(=O)O,-2.5285258293151855
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-3.558318614959717
O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12,-3.5369033813476562
CCC(C)(C)C,-2.392939567565918
Cc1c2ccccc2c(CBr)c2c1ccc1ccccc12,-3.8238401412963867
Oc1ccc2c(c1)-c1cc3cccc4ccc5ccc-2c1c5c43,-3.5883655548095703
CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,-2.573917865753174
CC(O)C#N,-1.6144628524780273
Nc1ccc2c(c1)oc1ccccc12,-3.859257698059082
COc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-4.0280070304870605
Cn1c(N)nc2ccc3ncccc3c21,-3.4667768478393555
C[C@@H](Nc1[nH]cnc2nc(-c3ccc(CCl)cc3)cc1-2)c1ccccc1,-3.759948253631592
CC(N)C(O)c1ccccc1,-4.28199577331543
Nc1nc2ccccc2[nH]1,-3.635124683380127
CC1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c3c(=O)ccn1c23,-4.516798973083496
Nn1nnc2c3ccccc3nc-2c1O,-3.8749284744262695
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,-3.8929853439331055
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,-4.646751880645752
COc1ccc(C2OC2C)cc1,-2.65360164642334
O=C(O)COc1ccc2ccccc2c1,-3.620776653289795
CC1=C(O)C(=O)CO1,-1.7431715726852417
[O-][NH+](O)/C(Br)=C/c1ccccc1,-3.5480713844299316
O=Nc1ccc(Nc2ccccc2)cc1,-3.3916754722595215
O[C@@H]1[C@H]2O[C@H]2c2cc3ccc4cccc5ccc(c2[C@@H]1O)c3c45,-4.7483439445495605
NC(=O)C[C@H]1CO1,-2.642216682434082
COc1c2ccoc2nc2c(OC)c(OCC3OC3(C)C)ccc12,-2.993901252746582
N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,-2.6599512100219727
O=C(O)C1CSCN1,-3.4685277938842773
Cc1cc(C)c2nsnc2c1N,-3.008767604827881
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,-4.9989213943481445
CC1CCc2c1ccc1c2ccc2ccccc21,-3.357264995574951
COc1cccc(CN(C)N=O)c1,-3.5932064056396484
O=C(NO)c1ccc2ccccc2c1,-3.5538220405578613
O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-3.1417293548583984
O=C(O)c1cc([N+](=O)[O-])cc2cccnc12,-3.317035675048828
CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,-2.553567886352539
CCN(CC)C(=O)c1cccc(C)c1,-3.192127227783203
O=[N+]([O-])c1ccc(CCl)cc1,-3.2883505821228027
CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-2.7329964637756348
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2.479165554046631
CCO,-2.2981419563293457
Nc1nc(N)nc(N)n1,-3.6492371559143066
CC(=O)OC1(C(C)=O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,-2.6008100509643555
O=C1OCC(CBr)=C1Br,-3.0316643714904785
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,-3.463878631591797
Cl/C=C\Cl,-2.3174219131469727
CCCCNCC,-2.069864511489868
COC(C)(C)C,-2.650686264038086
O=C(c1ccc(F)cc1)C1OC1c1ccccc1,-3.085744857788086
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,-3.552556037902832
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-1.9806164503097534
Cc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,-4.934389591217041
O=CN(O)c1ccc(Oc2ccc(Cl)cc2)cc1,-3.2555251121520996
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,-3.833817481994629
CN(Cc1cccc(C(F)(F)F)c1)N=O,-3.441771984100342
O=C(Nc1ccccc1)Nc1ccccc1,-3.745478630065918
CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21,-3.390331268310547
C=CCO,-2.8470873832702637
Oc1ccc(O)c2c(O)c3ccccc3c(O)c12,-4.889283657073975
OC1C=Cc2c(ccc3cccnc23)C1O,-4.478524208068848
C=CC=O,-2.993804931640625
C/C=C/Cl,-2.5618958473205566
Cn1c(NS(=O)(=O)O)nc2c3nc(CO)cnc3ccc21,-3.8167543411254883
C=C(C)C1CC=C(C=O)CC1,-3.262495517730713
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,-4.045614719390869
COc1ccccc1N,-3.5605568885803223
Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,-4.399848937988281
CC(=O)Nc1ccc(Sc2ccccc2)cc1,-3.4603891372680664
Nc1ccccc1C(=O)OC/C=C/c1ccccc1,-4.424042701721191
Nc1c2ccccc2nc2ccccc12,-3.8343420028686523
COC1=CC(=O)C=C/C1=N\c1c2ccccc2nc2ccccc12,-3.605929374694824
Nc1ncc([NH+]([O-])O)s1,-2.5769200325012207
O=C(/N=c1\sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl,-3.5397396087646484
CC(=O)Nc1cccc(N=[N+]([O-])c2cccc(NC(C)=O)c2C)c1C,-3.4319376945495605
c1ccc2c(c1)oc1ccccc12,-3.6126317977905273
O=[N+]([O-])c1cc2c3c(cccc3c1)-c1ccccc1-2,-3.5876617431640625
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-4.583847522735596
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.475895404815674
CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,-3.5488319396972656
ClC[C@H](Cl)CBr,-2.681879997253418
O=[N+]([O-])c1ccc2c3ccccc3c3cccc4ccc1c2c43,-3.498215675354004
CC/C=C/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,-3.979766845703125
CCCCCCCCCCCCCO,-1.8397046327590942
COc1ccc2c(OC)c3ccoc3nc2c1,-3.677316665649414
CC(=O)NN,-1.060741901397705
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.9128570556640625
OCCN1CC1,-2.8035645484924316
OCC#CCO,50.6685791015625
NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,-3.263962745666504
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,-3.235964775085449
C=Cc1ccccn1,-3.6624937057495117
O=NN1CCSC1CO,-3.3391852378845215
C1=C[C@H]2[C@@H](C1)[C@@H]1C=C[C@H]2C1,-3.1079139709472656
CCOC(N)=O,-2.230142593383789
CC[C@H](O)CN,-3.1472954750061035
CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,-3.942513942718506
CC(=O)CC(=O)Nc1ccc(C)cc1,-3.6897530555725098
O=C(O)CCCCC1SCC2NC(=O)NC21,-3.4077391624450684
CC(=O)Nc1ccccc1C,-3.340665340423584
Cc1ccc(NCCO)cc1O,-3.5400428771972656
CN(C)c1ccc(C(=C2C=C[C-]([NH+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,-3.464961528778076
CC(=O)C(Cl)Cl,-2.6409382820129395
N#[N+][N-]CC(O)C[N-][N+]#N,-3.4997920989990234
O=C(O)c1cccc(C(=O)O)c1,-3.6023707389831543
COc1c2ccoc2nc2c(O)cccc12,-3.753243923187256
O=C(O)CCCCCCCBr,-2.4901351928710938
Nc1snc2ccc(Cl)cc12,-3.676736831665039
CCCCC(C=O)CC,-2.1667280197143555
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.3925132751464844
Nc1cc(Cl)c(N)c(Cl)c1,-3.559601306915283
COCCOC(=O)c1ccccc1C(=O)OCCOC,-3.237257957458496
CC1=C[C@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,-3.8048954010009766
Cc1ccc2[nH]c3c(C)ccc(C)c3c2c1,-3.4858903884887695
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,-4.987924575805664
COc1ccn(CC(O)C[N-][N+]#N)c(=O)n1,-4.139499664306641
CC1CC2c3cc(Br)cc4c3c(cn4CC3CC3)CC2N(C)C1,-3.6535539627075195
c1cscn1,-3.9817347526550293
CN(N=O)C(=O)c1ccccc1,-3.2534403800964355
Nc1cc(Cl)ccc1Cl,-3.1812758445739746
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-4.567102909088135
Nc1ccc(F)cc1F,-3.4313344955444336
CCCCCCNCCCCCC,-1.6293731927871704
O=C1CCCCC1=O,-2.4297220706939697
CC(C)NC(=O)/C=C\c1ccc([N+](=O)[O-])o1,-2.772449016571045
O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl,-3.4716334342956543
COc1ccc2c(c1)C1CCCCC1C=C2,-2.6889901161193848
CC(=O)O[C@@H](C)CN(C[C@H](C)OC(C)=O)N=O,-3.21461820602417
Nc1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3[o+]c2c1,-4.594546794891357
CCOC(=O)C1OC1(C)c1ccccc1,-2.9298839569091797
Cc1ccc2cc3ccccc3c(C)c2c1,-3.4443116188049316
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-3.6366071701049805
CNC(=O)NOC(=O)NC,-2.819227695465088
Cc1cnc2c(cc(C)c3c2nc(N)n3C)n1,-3.271083354949951
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,-2.5863595008850098
C#CCNC(=NCCSCc1nc[nH]c1C)NC#N,-2.815059185028076
C1=CC2OC2C=CO1,-2.7257323265075684
Oc1cccc2cccnc12,-3.7219157218933105
O=C1C=CC(=O)C(Cl)=C1,-2.631587028503418
Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,-3.8358874320983887
COC(=O)[C@]1(C(N)=O)O[C@@]1(C)[C@H](O)C(C)C,-3.2165818214416504
Cc1ccc(/C=C/c2ccc(N)cc2)cc1,-3.849661350250244
CC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,-3.895684242248535
Nc1ccc(N)c2ccccc12,-3.953089714050293
CCCCN(C[C@H](O)CC)N=O,-3.147693634033203
C=CCOC(=O)CCCCCCCC,-1.8235079050064087
CC(OP(C)(=O)Cl)C(C)(C)C,-2.8313589096069336
BrCc1ccc(CBr)cc1,-3.843498706817627
Nc1ccc(-c2ccc(Cl)cc2)cc1,-3.9594168663024902
Cc1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,-3.3110880851745605
Cc1cc(N(C)C)ccc1N=Nc1ccccc1,-3.404116153717041
COC(=O)C12OC1(C)C(C)(O)NC2=O,-2.897441864013672
COc1c(N)cc(C)c(N)c1C,-3.262636661529541
O=C(CCl)Nc1snc2cc(Cl)ccc12,-3.3563337326049805
CC(Br)C(=O)Nc1ccccc1,-3.393580436706543
NON(N=O)c1ccccc1,-3.200991153717041
Cc1cc2c(nc1N)[nH]c1ccccc12,-3.569891929626465
N#[N+][N-]C(c1ccccc1)C(O)CO,-4.541469097137451
CNCc1ccc(CSCCN=C(NC[C@H](O)c2ccc(O)cc2)NS(C)(=O)=O)o1,-4.813984394073486
O=C=Nc1ccc(N=C=O)cc1,-3.3128490447998047
O=C(C=Cc1cccc([N+](=O)[O-])c1)c1ccccc1,-3.4558873176574707
Nc1ccc(CCc2ccc(N)cc2)cc1,-3.9160118103027344
c1ccc(CCC2CO2)cc1,-3.0334925651550293
CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([N+](=O)[O-])o2)n1,-3.3552474975585938
FC[C@H]1CO1,-2.772798538208008
C[N+]1(Cl)C=C(C(=O)O)C=C[CH-]1,-3.0753159523010254
Oc1ccc2ccccc2c1,-4.072600364685059
O=C(O)/C=C/Cl,-2.5786118507385254
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,-3.609219551086426
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,-2.724562644958496
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-4.12162971496582
c1cc2ccc3ccnc4ccc(c1)c2c34,-3.5245094299316406
CCCCCCOCC1CO1,-1.7783762216567993
O=C(O)/C=C/c1ccccc1,-3.8520069122314453
COC1=CC(=O)c2c3nc4ccncc4c-3c[nH]c2C1=O,-3.385924816131592
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,-4.554230213165283
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,-3.8965535163879395
CC(=O)c1ccc(N=O)cc1,-3.360605239868164
COc1ccccc1[NH+]([O-])O,-3.599961280822754
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,-4.165586948394775
COc1ccc2c(c1)C1CCCCC1C1OC21,-3.013434410095215
O=C(O)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-4.046361923217773
C=CCc1ccc2c(c1)OCO2,-3.30448579788208
CNC1=C2CC(=O)C(OC)=CC=C2c2c(cc(OC)c(OC)c2OC)CC1,-3.792191982269287
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-4.2843017578125
OCCN(CCO)c1ccc(N=Nc2cccnc2)cc1,-3.5946531295776367
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],-2.848081111907959
CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,-3.3295321464538574
O=Cc1ccco1,-4.048888206481934
O=C/C=C/C=C/C=O,-3.246542453765869
O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-4.907297611236572
Cc1ccc2ccc3cc4ccccc4cc3c2c1,-3.4874954223632812
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,-3.1335721015930176
[O-][n+]1cc2ccccc2cn1,-3.2735671997070312
Nc1ccc2c(ccc3ccccc32)c1,-3.8929738998413086
O=Cc1c2ccccc2cc2ccccc12,-3.661553382873535
O=C(NCCCl)Nc1ccc([N+](=O)[O-])s1,-2.9179201126098633
O=C(c1ccccc1)C1OC1c1ccc([N+](=O)[O-])cc1,-3.027906894683838
Cc1c(N=C=O)cccc1N=C=O,-3.2877321243286133
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,-4.25407075881958
CCCC[C@@H](CC)CN,-2.733100414276123
Nc1ccc(F)cc1,-3.5406432151794434
c1ccc2c(c1)-c1ccccc1C1C2N1C1CCCCC1,-3.220090866088867
ONc1cnc2c(c1)nc1ccccn12,-3.666606903076172
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,-3.272542953491211
O=[N+]([O-])c1[nH]cnc1-c1ccccc1,-3.4837608337402344
CC12OOC1(COC(=O)Nc1ccc(Cl)cc1)Oc1ccccc12,-2.9336671829223633
O=C(O)CI,-0.6498954892158508
CN(C)CCNC(=O)c1cccc2nc3ccccc3nc12,-3.5277442932128906
ClCC(Br)CCl,-2.6318540573120117
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,-3.5883655548095703
N=C(Nc1ccccc1)Nc1ccccc1,-4.212148189544678
Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1,-3.1463193893432617
Cn1cnc(-c2ccccc2)c1[N+](=O)[O-],-3.4722251892089844
CCC(CO)NCCNC(CC)CO,-3.779393196105957
CNCCS(=O)(=O)O,-2.918828010559082
FC(F)(F)c1ccccc1,-3.5011606216430664
COCCOCCOCCOC,-2.60800838470459
CC(C)CCNc1snc2ccccc12,-2.9338154792785645
O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,-3.400857925415039
Nc1cc(N)c(N=Nc2ccc(S(=O)(=O)O)cc2)cc1N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,-4.701894760131836
Nc1cccc(N)c1,-4.058879852294922
Oc1cccc2c1ccc1nc3ccc4ccccc4c3cc12,-3.7232656478881836
CC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,-3.786367893218994
O=NSCCO,-2.7813119888305664
CCC(CCC(C)O)COC(=O)CCCCC(=O)O,-2.986929416656494
CC(O)CN(C)N=O,-3.297523021697998
Cc1cccc2c1ccc1c3ccccc3ccc21,-3.5296812057495117
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2,-3.8523683547973633
CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,-2.7346324920654297
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1Cl,-3.661684036254883
CCl,-0.17365416884422302
Nc1cccc2ncc(F)cc12,-3.756469249725342
COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,-3.8239965438842773
Clc1ccc2cc3ccccc3cc2c1,-3.4256081581115723
CC(NCc1ccccc1)C(=O)NCc1ccccc1,-4.218935489654541
O=[N+]([O-])c1cc2cccc3c4ccccc4c4cccc1c4c23,-3.574801445007324
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41,-3.1055908203125
C[N+](C)(C)Cc1ccccc1,-3.2254862785339355
COC(=O)c1cc(-c2ccc(N)c(C(=O)OC)c2)ccc1N,-3.880523204803467
Clc1ccccc1,-3.3891472816467285
COCC1CO1,-2.639228343963623
CCOP(=S)(OCC)S[C@@H]1OCCO[C@H]1SP(=S)(OCC)OCC,-3.5639610290527344
NC(CCC(=O)NC(CSCCCl)NC(=O)CC(=O)O)C(=O)O,-5.157766342163086
Nc1nc(N)nc(-c2ccc([N+](=O)[O-])o2)n1,-3.863072395324707
COC(C)(C)CC(C)=O,-2.3355751037597656
CC(C)NCC1CCc2cc(CO)c([NH+]([O-])O)cc2N1,-4.46898078918457
CC(=O)Oc1cc(C=O)cc2c1C(COC(N)=O)C1(OC(C)=O)ON2CC2C1N2C(C)=O,-3.2104997634887695
CC(OP(=O)(OC(C)C(Br)CBr)OC(C)C(Br)CBr)C(Br)CBr,-3.399916172027588
CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34,-3.414452075958252
CC(=O)OCc1c2ccccc2cc2c1ccc1ccccc12,-3.6437015533447266
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-4.12100076675415
Cc1cccc(NO)c1C,-3.120573043823242
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,-2.9553256034851074
CCCN(CCCC(=O)O)N=O,-3.2079267501831055
Cc1nc2cc([NH+]([O-])O)ccc2[nH]1,-3.0122885704040527
O=C1NC(=O)C(Cl)C1=C(Cl)Cl,-2.461846351623535
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,-4.014507293701172
ClCCSCCCl,-2.7097959518432617
CC(C)CCON=O,-2.524827480316162
CC(Br)C(N)=O,-3.057878017425537
O=[N+]([O-])c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,-3.3764820098876953
O=[N+]([O-])c1ccc2cc3c(cc2c1)C=CC(O)C3O,-4.165063381195068
C=CCBr,-2.978671073913574
O=C(O)CNCP(=O)(O)O,-4.199388027191162
c1ccc2c(c1)ccc1cc3c(cc12)c1c(c2ccccc23)O1,-3.5056724548339844
O=Cc1cccc([N+](=O)[O-])c1,-3.2471280097961426
CCOC[C@H]1CO1,-2.803377151489258
CC(=O)NS(=O)(=O)c1ccc(N)cc1,-3.238215446472168
C/C=C1/C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,-3.943483829498291
O=C1CCc2ccc3c(ccc4ccccc43)c21,-3.8324971199035645
Cc1cc2cccc3ccc4cc5ccccc5c1c4c32,-3.3980226516723633
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-3.852297782897949
CC1(C)CC2C(O)(C=C(C=O)C3(C=O)CC23C)C1,-2.7952466011047363
Nc1ccc2c(c1)-c1cccc3cccc-2c13,-3.7367916107177734
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,-3.104233741760254
CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c1ccccc1,-4.078505992889404
Cc1ccccc1C(N)=O,-3.3174476623535156
c1ccc2c(c1)Cc1c-2ccc2ccc3ccccc3c12,-3.599350929260254
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,-3.031435489654541
N#CC(=N)C(N)C#N,14.634466171264648
COc1cc(C=O)ccc1O,-4.0400166511535645
Cc1cc(Cl)ccc1OC(C)C(=O)O,-3.474038600921631
CC(=O)C(Cl)(Cl)Cl,-2.5693249702453613
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,-3.5109405517578125
Fc1ccccc1,-3.4337100982666016
