Smiles,gatscore
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-3.4020395278930664
O=C1C=C2C(=CCO[C@H]2O)O1,-3.6588234901428223
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,-3.259791374206543
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,-4.207963943481445
CC(C)(S)C(=O)NC(CS)C(=O)O,-4.396235942840576
C=C(C)C(=O)OCCOC(=O)C(=C)C,-2.3721933364868164
CN1C(=O)CCC1c1ccc[n+]([O-])c1,-3.3069651126861572
Oc1ccc2[nH]ccc2c1,-4.177404403686523
C1CN1,-2.512908697128296
O=[N+]([O-])c1c2c(cc3ccccc13)C=CC(O)C2O,-4.406718730926514
ClC(Cl)(Cl)C[C@H]1CO1,-3.030912399291992
OC1c2cccc3c2C2(OC2C1O)c1cc2ccccc2cc1-3,-4.993250370025635
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,-3.7635045051574707
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,-4.400269508361816
O=C(O)CO,-2.741848945617676
O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2c2ccccc12,-3.388540506362915
Clc1nc2ccccc2nc1Cl,-3.7548608779907227
OC1c2cc3c4ccccc4c4ccccc4c3cc2C2OC2C1O,-5.120567798614502
NCN,-0.8759514093399048
O=C(Cl)c1ccccc1[NH+]([O-])O,-4.179078102111816
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,-3.437600612640381
C=CCOC(=O)COCCC(C)C,-3.413374900817871
CN(C)c1cccc(O)c1,-3.5025200843811035
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,-4.736001491546631
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.4826056957244873
CC(=O)Nc1ccc2ncccc2c1,-3.9269394874572754
c1cc2c3c(c1)C1OC1c1cccc(c1-3)C1OC21,-3.8132331371307373
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,-4.027472496032715
CN(C)c1[nH]cnc2ncnc1-2,-3.57462477684021
Cc1cc(C)c(C)c(C)c1,-2.6931681632995605
Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-3.8807106018066406
O=NN(O)c1ccccc1,-3.813631296157837
Nc1nc(-c2ccccc2)cs1,-4.537553310394287
O=C(O)C(Br)(Br)Br,-3.137505054473877
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,-3.9614486694335938
CCCCCCCCCCSCn1cc[n+](C)c1,-3.32064151763916
Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,-3.9919824600219727
O=C1CCCCCCCCCCCC(=O)OCCO1,-1.5898849964141846
FCC(F)(F)F,-2.5349862575531006
c1ccc2c(c1)ncc1cnc3ccccc3c12,-4.237769603729248
Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,-4.33179235458374
Oc1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,-4.457329273223877
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,-2.66068959236145
O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1-c1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,-3.7137656211853027
COc1cc(N)c([N+](=O)[O-])cc1N,-4.20628023147583
O=Nn1cc(CC(O)C(=O)O)c2ccccc21,-4.4590840339660645
O=C(CBr)c1ccc(-c2ccccc2)cc1,-3.7272510528564453
O=C(O)CCCC(=O)O,-2.3340494632720947
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,-3.8353991508483887
O=C/C(Cl)=C(\Cl)C(=O)O,-2.8303990364074707
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,-4.959625720977783
CCC1=C(OC)C(=O)c2c(O)c(OC)c(OC)c(O)c2C1=O,-4.656983852386475
Cc1ccc(N)cc1N,-3.866657018661499
Nc1ccc(N)c(S(=O)(=O)O)c1,-3.9828639030456543
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,-3.097322463989258
Cc1c([N+](=O)[O-])c2ccccc2c2ccc3ccccc3c12,-3.1473944187164307
C=CC(=O)OCCOC,-3.205810308456421
Nc1ccc2c(N)c3ccccc3nc2c1,-4.580789089202881
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@@H]4C[C@@H]([C@@H]5O[C@H]45)[C@H]3[C@@]1(Cl)C2(Cl)Cl,-3.2131285667419434
O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34,-3.1787819862365723
